nodeNaam1,nodeNaam2,begintijd,eindtijd
5325,5802,20241208072340,20241208110950
813,5878,20241013011642,20241013041907
8132,13492,20240413144834,20240413161630
3543,12536,20241204171101,20241204173309
7289,15424,20240318120912,20240318193609
11458,15084,20240428123506,20240428200413
7305,7458,20240110043406,20240110103533
6329,13057,20240507113723,20240507141032
2275,9147,20240516085508,20240516144628
13097,16693,20240920213404,20240921051549
10852,17571,20241230181928,20241230183532
3780,8560,20240310082221,20240310134025
1254,8699,20240212022305,20240212074953
11328,14240,20241009223155,20241010054224
10279,14300,20240823101633,20240823145651
3790,12623,20241215075930,20241215131523
6229,8347,20240118054244,20240118121049
56,14289,20240720220031,20240721052158
6457,17644,20240521104724,20240521144356
2293,10820,20240830001345,20240830030611
4084,9841,20240715224327,20240716013321
10689,13383,20240605063836,20240605130022
9689,18167,20240219102429,20240219121015
12424,13778,20240920010338,20240920075312
5703,18649,20240426210322,20240427004608
14,17955,20240428001911,20240428025652
6888,14087,20241101034811,20241101090555
10560,19880,20240629140014,20240629180230
7003,14489,20240717122913,20240717164838
2779,5561,20240420050451,20240420094721
3061,10984,20241113201534,20241114030647
7697,10172,20240328054809,20240328130938
4829,6526,20240110113940,20240110120554
8024,15570,20240825092910,20240825171414
2387,14924,20240609225212,20240610043708
6372,18864,20241005232809,20241006054927
12583,16200,20240604050204,20240604071618
182,4836,20241212161133,20241212230240
3493,13932,20240325234450,20240326012153
15223,16973,20240120120409,20240120170934
3977,8166,20240626063157,20240626074546
15226,17405,20240805013340,20240805065951
10398,14503,20240825222000,20240826054606
13984,16541,20241118132756,20241118182808
5216,14612,20241015192215,20241016031344
14748,15555,20240410155025,20240410224159
8102,9087,20241024095403,20241024165945
15880,17082,20240831094307,20240831115446
8999,14414,20240131021149,20240131084230
7684,9363,20240415123406,20240415153831
10477,17700,20240201070217,20240201081851
4943,7578,20240528180851,20240529002850
5008,7011,20240125223922,20240126022656
10843,13357,20240729173008,20240729214535
2041,13625,20240321075010,20240321152602
12763,13768,20241217094221,20241217164345
641,19140,20241128171916,20241129001823
12465,18865,20240704054624,20240704055037
9785,11527,20241019145349,20241019182748
13731,17637,20241017072103,20241017140315
17896,19768,20241214161229,20241214181355
7191,15999,20240415235629,20240416035530
952,15914,20240531002442,20240531032916
5409,13249,20241122100450,20241122142105
4183,17503,20240111112043,20240111145654
18494,19396,20240914113620,20240914115208
2751,14045,20240222164839,20240223004303
5955,15129,20240120124112,20240120150416
10727,12423,20240323044900,20240323085819
10711,11060,20241022151030,20241022183833
9118,13814,20240407232027,20240408065725
2684,15412,20240108123955,20240108192959
1707,17676,20240515215200,20240515235527
1320,2249,20241019215746,20241019221542
6533,8103,20241121221047,20241121222254
4994,7817,20240219002753,20240219044730
3749,18481,20240325153436,20240325194934
8397,12088,20240306035429,20240306092622
3754,19899,20241029013244,20241029090110
5367,10193,20240211233312,20240212045014
842,10223,20240811144852,20240811205947
12299,12998,20241231150831,20241231214000
2491,6499,20240817224507,20240818050317
3340,7958,20240927181835,20240928012127
9883,19675,20241108200353,20241108211059
1346,18545,20240514201025,20240515010221
12143,14038,20240127184324,20240127232043
415,11182,20241125223707,20241126022731
3459,16063,20240617084351,20240617120239
5014,15065,20240618030203,20240618043914
8851,17097,20240827044309,20240827120532
15844,17635,20240629125615,20240629165507
8795,19415,20240505040547,20240505115155
2840,8045,20240418074758,20240418115509
7991,15228,20240809072301,20240809125720
11024,12419,20240112033012,20240112080109
5959,10651,20240708081741,20240708101431
8466,11627,20240512041116,20240512064459
9053,19535,20240803202052,20240803202724
6261,16929,20240203055814,20240203081102
13318,16010,20240803143702,20240803213205
7875,15601,20240907201504,20240908024449
14686,16084,20241103224012,20241103225037
3050,9642,20240327012541,20240327050732
7973,10034,20240914203321,20240915015157
12093,15508,20240802224430,20240803033527
11265,13943,20241016163719,20241016213854
10840,11529,20240929230458,20240930031346
8878,10048,20240407151507,20240407172201
3954,6311,20240502130712,20240502141329
6067,17560,20240315091728,20240315111638
9061,15867,20241008093718,20241008150017
17192,19556,20240419214420,20240419224014
6361,9708,20240329081748,20240329113553
5880,9905,20240106115220,20240106182000
4148,17503,20240416124600,20240416131151
1787,18133,20240423105439,20240423171631
4138,16086,20240209201110,20240210040847
402,18811,20240420101404,20240420143125
14434,15687,20240512073634,20240512091815
1684,8274,20241231112054,20241231191230
3739,15655,20241115064023,20241115071704
13131,16114,20240129182945,20240129234552
1757,4972,20240227223720,20240228060119
9957,18444,20240203015636,20240203041308
3882,18287,20241023210745,20241024005602
19534,19868,20241103021419,20241103075303
7396,17124,20240527172248,20240527212950
9744,14508,20241130012003,20241130064227
10007,14052,20240808200038,20240809014047
1974,19977,20241014100756,20241014110307
6809,6915,20240412184050,20240413004230
2661,5147,20240403034219,20240403051814
2460,18088,20240301185923,20240301190150
13387,14763,20240924172416,20240924224934
9544,15399,20240113161331,20240113182056
9265,9441,20240930001908,20240930080935
2333,14878,20240923225330,20240924010158
8669,19327,20240913184021,20240914020023
6483,13931,20240214134733,20240214184557
4883,7367,20241218190030,20241218212634
2340,4661,20240124035200,20240124052336
10080,19499,20241017204730,20241018041838
9458,18652,20240619131224,20240619142118
9965,15359,20240928175926,20240928214015
8921,16400,20240728165934,20240728213014
2636,14345,20240820060620,20240820062906
10562,14157,20240822110108,20240822131852
848,2993,20240329214348,20240330035303
18849,19239,20240109012141,20240109082020
8832,18883,20240116145910,20240116215655
5741,15418,20240720130536,20240720190224
9115,14491,20240311113605,20240311165645
14284,16113,20240205102627,20240205144408
11402,13381,20240509103933,20240509133553
3428,5270,20240508015934,20240508054522
9445,16236,20240914074334,20240914112316
1203,18026,20240625151705,20240625160610
8271,10307,20240505130748,20240505141206
13245,16863,20241116085243,20241116085420
15139,17780,20240609114447,20240609121523
6147,16989,20240520120140,20240520174242
14485,16335,20241022033730,20241022040641
6671,8751,20240801070553,20240801081826
9439,14357,20241208020507,20241208082727
3979,15884,20240112050457,20240112105001
7842,19952,20241002153919,20241002170648
10183,18050,20240106072718,20240106122954
3055,13370,20240328062142,20240328140213
3718,15121,20240215145149,20240215204633
5046,16331,20241228045723,20241228112944
9564,16675,20240930225446,20241001012505
13615,15811,20240702092426,20240702113832
14968,18064,20240226040939,20240226074008
6246,19641,20240716090854,20240716155728
2288,4474,20240417064844,20240417135143
11138,13597,20241228194934,20241229030045
8755,16638,20241114160431,20241114160655
9269,9784,20241121055028,20241121111200
16045,19003,20241202004847,20241202021056
14633,17649,20240707022320,20240707053249
10894,18086,20241023062919,20241023112706
12361,14921,20241228064847,20241228094531
6182,7826,20240810013225,20240810050234
7654,13461,20240117224920,20240118014406
12493,15499,20240529223053,20240530043420
4985,16231,20240115090252,20240115101248
16460,19340,20240508222453,20240509062051
3289,14428,20240208172249,20240208221103
503,14973,20241007133952,20241007145935
5059,13435,20240130012659,20240130054423
8685,11094,20240830011155,20240830073113
2632,13025,20241126190140,20241126220206
12453,17486,20240502232945,20240503051303
15990,17729,20240114223613,20240115041425
2243,7693,20240902025049,20240902090535
7455,9417,20241017002201,20241017011222
3226,14221,20241022070933,20241022125639
3294,14539,20240305143755,20240305205756
949,9813,20240118204000,20240118233809
1839,9614,20240519050713,20240519083255
4771,14113,20240404200506,20240405005611
13503,18545,20240921185024,20240922020413
5571,5901,20240308234552,20240309002959
12536,19972,20240828160709,20240828222113
7892,16308,20241220121059,20241220173027
4690,7609,20240628021343,20240628080305
8323,15060,20240409034902,20240409095413
308,15246,20241215235250,20241216023055
5177,17911,20240129162634,20240129202848
11324,19254,20240426041910,20240426100906
8196,13904,20240626100106,20240626174344
6528,9900,20240529093603,20240529172305
3495,15834,20240402025502,20240402062418
11763,18741,20240811053807,20240811082042
719,9675,20241118083038,20241118143106
8995,12970,20240104032842,20240104083846
1608,19871,20241016093028,20241016140244
7541,9379,20240823181521,20240824013418
7177,11545,20240904054231,20240904072721
4482,8213,20240831234148,20240901003551
1292,10124,20241102062256,20241102102440
1094,18992,20240521164511,20240521232608
2954,4307,20241219062044,20241219090254
10706,13616,20240309050502,20240309065541
4331,17676,20241206091217,20241206123305
16443,17395,20241220181856,20241220204846
5392,8421,20241220233313,20241221070436
9672,15790,20241016222614,20241017062235
3774,11100,20240630210953,20240630215200
4613,7393,20241130010529,20241130071550
13023,18263,20240522011614,20240522020633
457,12930,20240412165557,20240412214959
4050,14903,20240523032802,20240523093629
8591,19155,20240527232454,20240528065502
3551,12173,20240919015557,20240919040438
821,15450,20240828143543,20240828194319
10749,19992,20240326231730,20240327051212
2072,15214,20241219040625,20241219103017
9903,13380,20240215072954,20240215084714
1220,1486,20240428045300,20240428092302
3185,3806,20240401042941,20240401092415
4446,12736,20240625041558,20240625073935
13734,17702,20240816022431,20240816091053
5064,13595,20240911081852,20240911091356
13374,16035,20241230163632,20241230191018
1073,12142,20240325090600,20240325130908
7737,14572,20241128052225,20241128084129
3256,12037,20240730104722,20240730164031
1985,11754,20240603145549,20240603172729
4003,6220,20241125081431,20241125154538
3004,14901,20240914092708,20240914112358
700,19568,20240120152533,20240120223614
7982,10929,20240218214144,20240219045231
6725,18501,20240127152934,20240127230345
6789,18161,20240815172911,20240815192807
7635,10767,20241027173817,20241027185952
93,19530,20240417162319,20240418001307
4260,4742,20240728191022,20240728212815
3603,5718,20240913173013,20240914012424
845,4319,20240106183029,20240106214707
7797,19296,20240505174607,20240505175544
5710,8696,20240121082339,20240121093352
13795,17239,20240214031717,20240214100530
2083,15606,20240623021340,20240623091934
11864,16818,20240818132206,20240818142239
14812,16510,20240327005936,20240327063631
1421,17087,20240427032354,20240427073503
1021,1994,20240705002605,20240705080949
13161,13969,20240923105331,20240923115328
14535,16066,20240129125859,20240129134406
10555,19933,20240227143417,20240227151109
4136,9012,20240830110338,20240830165022
17969,19182,20241003134442,20241003164317
12482,19576,20240725010853,20240725035056
14868,16566,20240823025912,20240823065508
3250,3750,20241127043615,20241127103448
7046,18067,20240616003232,20240616044008
7488,13560,20240511150417,20240511223709
13066,14861,20240610131816,20240610195743
3116,10242,20240614174343,20240614203523
8353,12266,20240229064152,20240229125757
2200,15541,20240205101635,20240205175150
2798,3055,20240616172251,20240616181635
4264,12211,20240804014504,20240804021849
18403,19218,20240806031606,20240806061707
4006,13462,20240517074622,20240517154428
1686,13859,20240421165401,20240421222255
10239,11523,20240210053738,20240210105415
6972,16627,20240301021123,20240301081102
7349,15801,20241125011026,20241125021032
11473,18228,20240522175502,20240522185846
9129,18813,20240328195719,20240329031910
14062,18382,20241025005922,20241025082720
861,18244,20240824121438,20240824181453
949,8764,20240311013558,20240311040612
10125,11136,20240516074631,20240516075051
4695,5945,20240807222942,20240808042941
2281,13133,20240225022203,20240225090743
1005,3007,20241016181556,20241016230638
7050,12328,20240612010720,20240612051605
5158,11171,20240523170841,20240523195952
10630,18599,20240819131230,20240819135953
1724,5099,20240302030959,20240302100300
1631,2674,20240415161056,20240415201355
13895,15915,20240823182130,20240823222354
8952,13572,20240324171454,20240325000811
3730,16789,20240514011439,20240514051026
3634,9282,20240920092656,20240920153828
15946,19436,20240723152254,20240723212814
1489,10107,20240326152250,20240326185941
1796,19639,20240103233855,20240104013133
6922,9877,20241025001257,20241025012853
8373,9485,20240507101919,20240507112550
254,16299,20241017024034,20241017063645
4234,5758,20240527154724,20240527203915
7541,16393,20240804234051,20240805071658
2362,11606,20240603045817,20240603124955
1387,14295,20240108064101,20240108105306
2552,10259,20240811142751,20240811182317
13253,18790,20241002130034,20241002185110
9487,13687,20240214172937,20240214211149
684,10643,20240307175826,20240308011703
11858,15077,20240204052548,20240204092518
3469,7973,20240618044758,20240618101034
13122,17170,20240131130238,20240131163946
10168,11126,20240327011204,20240327041457
2503,5510,20240717060256,20240717114945
3737,17387,20240717010551,20240717025244
11449,11505,20241009113952,20241009190807
4840,7743,20240209221227,20240209233325
6465,8388,20240308090741,20240308143740
2470,5010,20240309190717,20240310021021
15203,16192,20241019235641,20241020050533
14710,18989,20240921123726,20240921174643
10360,10591,20240228150129,20240228190239
2238,15366,20240620174040,20240620232629
9001,9923,20240817162554,20240817165734
11533,16625,20240129193025,20240129222056
14809,15131,20240115143129,20240115150333
9407,12083,20240130191105,20240131010409
2959,19467,20240715221252,20240716014350
15163,19017,20240803063610,20240803134936
1345,14737,20241219005734,20241219082050
6169,18733,20240504205047,20240505022211
15586,16429,20240228140737,20240228144224
3392,14763,20241110224530,20241111062349
2764,11254,20240714224415,20240715043807
1283,5655,20240406050819,20240406113546
14345,14399,20240722124022,20240722172651
5202,19983,20240521074629,20240521111106
9270,12695,20240607180024,20240608010421
11088,19592,20240121080455,20240121151656
2160,10966,20240508005626,20240508014902
12667,18284,20240420082630,20240420104507
4928,19750,20240509110933,20240509115503
4635,19096,20241222004146,20241222035348
10166,12844,20240220015459,20240220072057
2777,10145,20240805013152,20240805045835
4188,10764,20240917055615,20240917122105
3063,17249,20240907212315,20240908033024
13875,16663,20240520122856,20240520123953
10121,11882,20240311001019,20240311020817
11198,15935,20240315133706,20240315154149
4508,5078,20240130231350,20240131015622
3315,16636,20241026090423,20241026140010
1237,17254,20240914013739,20240914044234
4295,19571,20240526071701,20240526084215
5317,5926,20241118204151,20241119030114
5425,14342,20240117231434,20240118025957
7784,11938,20240621121355,20240621174822
9337,14711,20240331210355,20240401015633
7838,10141,20241110005514,20241110080436
6358,15369,20240522203134,20240523024300
14438,18692,20240628071009,20240628141121
9234,12514,20240714072548,20240714121451
5311,13719,20241113055841,20241113074844
4536,19814,20241205005803,20241205031535
1710,15748,20241205112137,20241205144520
3362,18172,20241003064415,20241003142713
4086,16906,20240420165847,20240420174535
5254,8939,20240623115731,20240623163852
4829,14336,20240205144956,20240205165211
11456,14783,20241227083737,20241227085310
1746,13596,20240602231307,20240603034816
7726,12254,20240529231944,20240530000518
7358,12286,20240111224337,20240112013839
3247,10987,20241103081207,20241103093252
1256,4509,20240421095435,20240421172844
4548,15482,20241021165443,20241021232102
14700,15372,20240826232741,20240826233133
623,2597,20240409092302,20240409112148
4900,17984,20241231033227,20241231101037
17295,19952,20240613090113,20240613100256
7787,9441,20240426225557,20240427000329
1565,7814,20240612010327,20240612065324
2059,14979,20240213011613,20240213085409
16379,19554,20240727042300,20240727043258
16888,18844,20240403230136,20240404053501
4705,9545,20240615164747,20240615164938
7883,11562,20240809145816,20240809184646
2806,6138,20240722071346,20240722103142
2218,17238,20240730071241,20240730115045
16634,18159,20240108213146,20240109010600
1427,15406,20240903205252,20240904002509
8312,12233,20241017052943,20241017053935
2214,11702,20240513214731,20240514000012
3397,19068,20241012122621,20241012192035
4372,10896,20240118051418,20240118082742
11094,17892,20241111222707,20241112041910
5738,15225,20240927012951,20240927055211
4419,5973,20240125120822,20240125184025
1212,14998,20240423230458,20240424005603
1436,6537,20241210000953,20241210003346
10161,10342,20240719034323,20240719072152
15513,17795,20240408090319,20240408092418
6263,9376,20240518151425,20240518230615
1567,10877,20240416023348,20240416034246
12060,14319,20241211103654,20241211141621
12670,14410,20240511160301,20240511174602
16260,16303,20240522155517,20240522231142
8740,17016,20241107031429,20241107040036
2587,13911,20240616053258,20240616110259
5914,17875,20240424020605,20240424050230
2624,3362,20240507082606,20240507142803
9688,10044,20240622041410,20240622094416
5461,13963,20240924210426,20240925010751
11520,14652,20240117104643,20240117172439
11553,14253,20240416150229,20240416205243
1880,2459,20240917155314,20240917214224
11905,13311,20240718061829,20240718133659
1021,5243,20240225104803,20240225183232
14359,19909,20240114122059,20240114133055
2204,7734,20241029081721,20241029141041
11867,12004,20240528162741,20240528213828
1062,19828,20240229140850,20240229202041
12156,14744,20240524112457,20240524152824
2520,18807,20240223112441,20240223161450
12025,13043,20240502021704,20240502081248
8180,9133,20240214012503,20240214014012
6097,16353,20240720014408,20240720051628
3859,18405,20240411155607,20240411230021
8530,14624,20240324075628,20240324133137
9358,16096,20240318174750,20240318185548
2427,4448,20240624132035,20240624145552
2877,14586,20241110183150,20241111004515
10473,11385,20241002132348,20241002140015
17766,18023,20240422182221,20240422210709
5162,5705,20241104054711,20241104090536
7348,16671,20240217031048,20240217050133
4551,7758,20241102224839,20241103031927
862,11826,20240803035114,20240803090446
12089,15316,20241108024012,20241108074228
2826,4253,20240126124900,20240126153854
13047,15685,20240723035019,20240723073539
13417,18839,20240129152423,20240129163349
2431,10389,20240623180358,20240623221922
11290,16953,20240219200954,20240220034340
18066,19261,20240311160109,20240311230127
4229,14177,20240714070148,20240714145657
1816,4069,20240720050342,20240720062816
5396,9966,20240303213829,20240304003541
7389,11339,20241231095141,20241231143604
2585,9308,20240407074838,20240407093650
8994,18050,20240218144018,20240218202238
9923,17482,20240206064857,20240206112425
5526,19393,20241231162447,20241231214253
5053,5610,20240912195007,20240913013209
11064,19830,20241123045655,20241123100543
930,1350,20240201130306,20240201132855
8673,18900,20240909205816,20240909225423
13651,18748,20240828011117,20240828070115
993,16320,20241211060305,20241211114635
9492,17878,20240906070034,20240906094633
8025,15826,20241108121413,20241108193608
9747,13307,20240625032015,20240625040106
1964,5180,20240619172512,20240619211311
15219,15868,20240320053756,20240320084443
4708,19880,20240501092848,20240501172017
10464,11318,20240603201829,20240603213053
12142,16875,20240806025807,20240806035706
7922,10457,20240630035022,20240630045816
8765,14733,20240406064617,20240406080413
1659,3173,20240422165818,20240422202905
8136,13702,20241202011501,20241202024314
10730,18930,20241007012414,20241007041601
5222,6221,20240712121017,20240712165223
15297,16344,20241207093444,20241207122414
760,16298,20240204231906,20240205025451
14983,16563,20240403114512,20240403134341
11564,19116,20240119213136,20240119220012
9220,16217,20240820011642,20240820085800
9364,15421,20240727101913,20240727102440
3523,14121,20240222002150,20240222024716
11986,13214,20240522024700,20240522031242
1677,13127,20240809112436,20240809163225
6379,11880,20240802202441,20240802230317
2410,12660,20240714200007,20240715000704
9166,18018,20241116122732,20241116180854
3894,4217,20240207130812,20240207164419
11112,12229,20240804152210,20240804184250
4728,6523,20240821232142,20240822040044
13153,16387,20240116151210,20240116153754
1276,4491,20241004030929,20241004061222
15524,17018,20240626112631,20240626124851
16893,19866,20240224065111,20240224095117
5325,10438,20240601143607,20240601201348
9806,19456,20240510151340,20240510195143
16703,17444,20240709054206,20240709121009
9824,18446,20240703101911,20240703174541
546,12071,20240508152236,20240508213135
3592,13650,20240814162953,20240814191854
874,19560,20240703073005,20240703095605
18928,18956,20240329085123,20240329152621
1683,19121,20240705140626,20240705154033
12459,17179,20240227092209,20240227165153
1035,7937,20240810084430,20240810150804
3602,6252,20240108083032,20240108123223
10280,13723,20240228192629,20240228231300
6682,13448,20240713211748,20240714042202
2041,15454,20241001021807,20241001033431
6795,16997,20240805195037,20240805224908
15676,17219,20240526081541,20240526110802
5675,15063,20241220053648,20241220102857
11218,17901,20240517141138,20240517202144
8663,19991,20240707005308,20240707023908
8078,9143,20240804174440,20240804202841
7369,9753,20241026115154,20241026143044
6793,16024,20240503030202,20240503072504
11430,18367,20241228144305,20241228215828
8961,9431,20240217075656,20240217131107
12442,17800,20241213210533,20241214004201
4800,11310,20240422191253,20240422193651
2590,9426,20240514122030,20240514162305
8404,15699,20240324023005,20240324042126
8885,17649,20241228082448,20241228133244
4499,8901,20240212100355,20240212154109
7841,19230,20240404035221,20240404042104
7395,17402,20240904180427,20240904201236
1721,3284,20240609121452,20240609151615
3295,15480,20240921131010,20240921201206
170,4505,20240801173927,20240801190642
13334,15588,20240704100833,20240704160449
6536,9413,20240504172959,20240504200651
1939,2932,20240910075153,20240910130626
7610,17536,20241013210326,20241014033921
1223,5737,20240611065813,20240611143639
1191,5761,20241120175843,20241120213631
6106,16233,20241229174934,20241230003937
1228,9486,20240104142234,20240104170631
18611,19752,20240211160653,20240211191051
9325,14889,20240906012753,20240906062535
16185,17181,20241211083012,20241211094429
15337,16523,20240415230133,20240416004751
3692,10836,20240304023322,20240304091339
8431,15038,20241006014913,20241006033154
462,11047,20241103022919,20241103051126
6330,18606,20240309034352,20240309091831
13288,14015,20240719024549,20240719054554
2843,13135,20240916215500,20240916224805
4608,6055,20240704101141,20240704130924
224,8129,20240411064141,20240411101209
7718,14639,20241019173116,20241019195804
9895,10802,20240814045539,20240814113126
375,18773,20240411135107,20240411194906
7744,11782,20240125030226,20240125090808
3874,15251,20240429033832,20240429050645
13285,16467,20241224115817,20241224182331
3848,10191,20240905011315,20240905035522
7237,12044,20240326022535,20240326033931
5020,15670,20240625164230,20240625233151
12243,19849,20240610115743,20240610182204
15429,17998,20241021030106,20241021075539
7157,8109,20240921051446,20240921120757
2683,19524,20240723020437,20240723060936
11855,17308,20240131075812,20240131130718
2024,3677,20241117204402,20241118014407
6625,16564,20240810095759,20240810145204
4911,5392,20240507101640,20240507180419
14479,17051,20240215032607,20240215093838
6731,19109,20240708201224,20240708210303
14598,16724,20241110013323,20241110020446
4324,14859,20240718074859,20240718113651
14969,18479,20240123100844,20240123151454
10099,15152,20241007212732,20241007214025
8339,12975,20241113015344,20241113015622
7141,18951,20240129084104,20240129090648
11290,13884,20240929000336,20240929003925
1975,17733,20241228225634,20241228233515
1040,15469,20240421115245,20240421153702
4438,5898,20241024100152,20241024155313
12271,13775,20241212034952,20241212071945
12370,14698,20240525211612,20240525220101
4358,17672,20240910192245,20240911031334
3888,11396,20240310072941,20240310122405
12880,17330,20240219105739,20240219173609
114,7298,20241020160610,20241020161934
9777,15172,20240918132825,20240918200208
13898,17841,20240725135850,20240725172658
7526,8111,20240627212019,20240628003021
5084,9033,20240314044554,20240314124452
1056,3698,20241110085300,20241110145433
513,13738,20240403111020,20240403130352
2205,3307,20240818155738,20240818161658
14629,19589,20240917234251,20240918060756
1596,8020,20241014142035,20241014144544
13182,14384,20240401001201,20240401050747
1850,7120,20240224100929,20240224144540
7674,9479,20241112194044,20241113022114
10450,18878,20240812062719,20240812115451
7763,10508,20240427043854,20240427123827
4695,17081,20240326201603,20240327000254
9017,9847,20240124160958,20240124211500
5739,19388,20240831024044,20240831085225
13999,18215,20240711113114,20240711115750
11286,12490,20241101041346,20241101090111
10445,13643,20240607131504,20240607143733
9827,12336,20240312095234,20240312164534
15517,17627,20240403135910,20240403214401
7385,9855,20241129005149,20241129071914
4731,15173,20241221060020,20241221063248
13523,18429,20240610180804,20240610231325
4394,17367,20240530201940,20240530223317
6663,8356,20240508061627,20240508121038
2591,14739,20241124235119,20241125031458
3030,17552,20241008093708,20241008171105
1689,6242,20240414061436,20240414094135
19757,19824,20240116083635,20240116163441
2385,6166,20241108115314,20241108185013
18313,19254,20240325064426,20240325110714
6845,10911,20240427175501,20240427180423
6227,6941,20241014230259,20241015000803
7950,15694,20240927034224,20240927091329
6702,12997,20241221093548,20241221114730
10539,18091,20241028041847,20241028065422
12474,15279,20240726055846,20240726115403
10107,11773,20240411135551,20240411171315
16295,16804,20240629232821,20240630002312
10494,15385,20241221021040,20241221040236
10254,12148,20240609180631,20240609183229
7251,18433,20241014205822,20241014221903
532,8546,20240802211415,20240803023412
13684,18978,20240424152329,20240424164743
6429,10810,20240330075544,20240330112410
8053,18671,20240712214937,20240713025120
8433,11062,20241023110212,20241023183153
16012,16076,20240627231415,20240628004707
5547,11541,20240224083028,20240224150451
16002,17910,20240312112658,20240312162402
1925,17169,20240114031536,20240114105450
1590,2436,20241023200915,20241023201344
4506,13514,20241123050509,20241123105035
2228,7584,20241001151753,20241001164121
300,7168,20240715094620,20240715135622
1981,12230,20240827223830,20240828042747
15834,15987,20240107023750,20240107024226
17440,18077,20240608175710,20240608180438
