nodeNaam1,nodeNaam2,begintijd,eindtijd
310,721,20240825131459,20240825203646
542,670,20240104005459,20240104070043
568,837,20240426062443,20240426122800
107,962,20241207004411,20241207015831
119,271,20241211124324,20241211134251
567,761,20240301085246,20240301112230
289,620,20240322191238,20240323014532
209,352,20240923235615,20240924054337
271,874,20240715064513,20240715111301
258,928,20241218163920,20241219002225
53,95,20240903075734,20240903114953
284,850,20240118025506,20240118025802
342,790,20240220191939,20240221010835
166,269,20241014204622,20241015004840
565,723,20240615021951,20240615072710
10,115,20240130051924,20240130113747
153,926,20240730211612,20240730213652
379,855,20240814052257,20240814102542
152,441,20240219115242,20240219121632
316,374,20241215030653,20241215102240
882,996,20240116115049,20240116150713
216,699,20240406214708,20240407035222
106,363,20241029231237,20241030041923
896,906,20240606194242,20240607012239
159,768,20241225124439,20241225145456
167,886,20241106152914,20241106225301
182,903,20240609025144,20240609030616
184,755,20241225005046,20241225035311
802,954,20240608212641,20240609044548
686,885,20241012111358,20241012183744
255,274,20240302194953,20240303030053
111,719,20240528133250,20240528213009
40,880,20240701190856,20240701211124
205,837,20241222163531,20241222204754
313,359,20241114155712,20241114231233
234,893,20240327134753,20240327140148
198,676,20240603175819,20240603205835
286,886,20240127230253,20240128060613
286,360,20240906030235,20240906074147
410,696,20241123152931,20241123202321
340,962,20240111171520,20240111181919
899,994,20240411104207,20240411122038
595,986,20240413021933,20240413024126
112,611,20240617182540,20240617213527
747,806,20240501194104,20240501234023
524,621,20240214215348,20240215012510
591,922,20240314193945,20240314215951
46,726,20240618082102,20240618082257
533,948,20241109051334,20241109100837
704,737,20241231035314,20241231103926
687,755,20240317123001,20240317154955
72,442,20240914230838,20240915020957
322,639,20240914151309,20240914225716
128,738,20241215130240,20241215154740
317,520,20240915235332,20240916033734
335,413,20240927182712,20240927210940
131,568,20240315120445,20240315155522
681,963,20240527055324,20240527120418
767,925,20240308140308,20240308194017
309,583,20240606165341,20240606215355
1,854,20240428001911,20240428025652
216,441,20241101034811,20241101090555
622,671,20240505033449,20240505074945
453,692,20240323235029,20240324043039
485,813,20241215233650,20241216065234
174,754,20240912205602,20240912214320
291,528,20240914193358,20240915012038
344,635,20240206062554,20240206135352
770,975,20240401050802,20240401111628
231,318,20241109054239,20241109073224
26,151,20240118224435,20240119005918
487,626,20241126000745,20241126070826
75,467,20240609225212,20240610043708
200,590,20241005232809,20241006054927
394,507,20240604050204,20240604071618
152,672,20240924010619,20240924011020
769,915,20241130035314,20241130105446
110,907,20241029072414,20241029111725
181,225,20241108065049,20241108131152
476,531,20240120120409,20240120170934
256,940,20241125110404,20241125121120
137,468,20241107054438,20241107095923
544,684,20240805013340,20240805065951
325,973,20241020072625,20241020112907
628,835,20241006080709,20241006124349
437,851,20241218042955,20241218093007
457,919,20240302192733,20240303021441
487,883,20240623185715,20240623211948
254,770,20241122040522,20241122095436
284,785,20241029002717,20241029051258
497,642,20240402215559,20240403002657
80,451,20241004024312,20241004052014
241,279,20240510101933,20240510131509
554,915,20240201070217,20240201081851
155,237,20240528180851,20240529002850
157,724,20240324021107,20240324024711
418,425,20240508120217,20240508165937
426,478,20240125042130,20240125061527
431,853,20240531061113,20240531131237
599,969,20240927024438,20240927025618
878,902,20241024075131,20241024130655
390,489,20240103065719,20240103101025
306,772,20240531105620,20240531184325
914,977,20241120133320,20241120172310
552,766,20241012071708,20241012121623
618,820,20241214161229,20241214181355
225,500,20240415235629,20240416035530
30,498,20240531002442,20240531032916
685,696,20241105231332,20241106025520
170,742,20241122100450,20241122142105
131,942,20240829155118,20240829204400
28,929,20240602003205,20240602055620
578,679,20240111123633,20240111132323
439,659,20240222164839,20240223004303
187,473,20240120124112,20240120150416
336,389,20240323044900,20240323085819
335,346,20241022151030,20241022183833
285,771,20241119020546,20241119055659
259,855,20240201192517,20240201234308
20,768,20240728114459,20240728121425
359,975,20240328015407,20240328075010
71,800,20240910024737,20240910031036
32,773,20240406005050,20240406024042
21,860,20240829071605,20240829084018
130,245,20240702215432,20240703040108
118,578,20240325153436,20240325194934
263,717,20241024200030,20241024232257
172,621,20240823195724,20240824024652
118,736,20241029013244,20241029090110
168,988,20240430190534,20240430200536
27,593,20241226175121,20241226204243
590,694,20241218152501,20241218185059
407,965,20241004162512,20241004181430
78,607,20240925045934,20240925123410
249,643,20240209134720,20240209200905
309,792,20241126051826,20241126113307
615,825,20240217001853,20240217073443
580,802,20240116224731,20240117015808
439,546,20240913214932,20240914011254
71,519,20240908113226,20240908143947
13,870,20240612031352,20240612104358
109,502,20240617084351,20240617120239
651,913,20241117200643,20241118001847
157,725,20240618030203,20240618043914
535,752,20240909144209,20240909171039
631,828,20241223032728,20241223082222
496,794,20240629125615,20240629165507
749,846,20240818021549,20240818044323
331,873,20240405081050,20240405154531
89,958,20240418074758,20240418115509
250,769,20240629112348,20240629163600
625,685,20240527042610,20240527073053
30,507,20241126112719,20241126142549
187,500,20240323090601,20240323122047
265,817,20240512041116,20240512064459
611,902,20240929073022,20240929100214
11,570,20240719151853,20240719170413
88,248,20241006153456,20241006191753
501,569,20241021103624,20241021124838
488,708,20240907201504,20240908024449
459,503,20241103224012,20241103225037
96,302,20240327012541,20240327050732
250,709,20240428220249,20240429040625
378,596,20240702190626,20240703000942
353,544,20240614055858,20240614124720
339,564,20240516150642,20240516213133
278,465,20240429015600,20240429041417
124,237,20241007025126,20241007043736
123,324,20241015120912,20241015170251
781,974,20240925004726,20240925022932
197,222,20241013201739,20241014004305
284,742,20240816232053,20240817061703
538,612,20240419214420,20240419224014
199,853,20240425011301,20240425031815
184,370,20240427092017,20240427092900
547,726,20240219035019,20240219062107
47,998,20240122041309,20240122091621
300,715,20240219010036,20240219064957
771,890,20240709151915,20240709161616
13,894,20240810223958,20240811011615
481,491,20240620012800,20240620043504
189,989,20240120225156,20240121011049
883,964,20240704124531,20240704134849
67,842,20240604145150,20240604192123
76,591,20240901105133,20240901170726
55,156,20240227223720,20240228060119
577,972,20240427235708,20240428004439
122,255,20240804173703,20240805003532
427,621,20240819121817,20240819193107
232,634,20241028055916,20241028104539
390,462,20241218195228,20241218235515
305,881,20240816132706,20240816172217
313,583,20240829042339,20240829045732
625,984,20241014100756,20241014110307
782,971,20240321164325,20240321222601
217,271,20240913113811,20240913122331
161,246,20240308120334,20240308170601
77,161,20240102005622,20240102044028
462,706,20240818144317,20240818190055
34,299,20240330213053,20240331000913
290,724,20240930001908,20240930080935
73,465,20240923225330,20240924010158
271,947,20241101230521,20241102061828
604,641,20240913184021,20240914020023
203,957,20240614023456,20240614033836
231,558,20240908122335,20240908134557
273,931,20241117004539,20241117020419
62,74,20240305103044,20240305174436
315,610,20241017204730,20241018041838
583,944,20240422020244,20240422060334
128,480,20240924105638,20240924134342
413,717,20240415173106,20240415220525
506,553,20240619001230,20240619005725
41,613,20241211100119,20241211135815
331,753,20240822110108,20240822131852
27,94,20240329214348,20240330035303
857,882,20240811091439,20240811143617
22,974,20241024000500,20241024061309
276,842,20240811190040,20240811192338
775,782,20240309005345,20240309051142
532,668,20240620175236,20240620202530
186,600,20240618064433,20240618123213
504,834,20240205102627,20240205144408
357,419,20240509103933,20240509133553
108,687,20241129023906,20241129040755
338,422,20240926093026,20240926140201
296,679,20240604122907,20240604195425
564,779,20240115060231,20240115101154
91,323,20240408003140,20240408032913
119,994,20241027004006,20241027042150
527,886,20241116085243,20241116085420
674,891,20240729172019,20240729213337
56,424,20240313202345,20240314010753
371,638,20241020183340,20241020230654
453,641,20241022033730,20241022040641
209,274,20240801070553,20240801081826
295,950,20240619033216,20240619095436
125,497,20240112050457,20240112105001
624,819,20240402222450,20240403045328
163,319,20240801221130,20240801221958
418,566,20240206044621,20240206065003
862,935,20240214013203,20240214054503
121,970,20240908130530,20240908204057
158,511,20241228045723,20241228112944
299,522,20240930225446,20241001012505
426,855,20240706091319,20240706133212
250,468,20240802020946,20240802032945
196,393,20241224002602,20241224055422
521,765,20241207115453,20241207131026
72,885,20240417064844,20240417135143
809,875,20240610033237,20240610063914
807,957,20240716042729,20240716065423
3,841,20240419201501,20240420025232
306,858,20240815223921,20240816035703
502,676,20241202004847,20241202021056
458,552,20240707022320,20240707053249
341,566,20241023062919,20241023112706
387,467,20241228064847,20241228094531
194,891,20240927210923,20240927232048
393,586,20240331165735,20240401004604
421,795,20240117224920,20240118014406
485,763,20240930211200,20241001043608
391,396,20240914180141,20240915011526
668,841,20240229014327,20240229061457
38,988,20240219004201,20240219051720
605,989,20240508222453,20240509062051
103,896,20241124042017,20241124082144
103,539,20241219135553,20241219180625
16,740,20240225233733,20240226032227
671,892,20240229224503,20240229232654
481,801,20240412221128,20240413011721
639,710,20240603084847,20240603144440
83,873,20240507142711,20240507221340
691,880,20240726054313,20240726091145
325,978,20240831101130,20240831164500
778,909,20240708120000,20240708195726
37,555,20240827190821,20240827194643
241,647,20240922190358,20240922214154
233,765,20240205022347,20240205062147
101,779,20240903025728,20240903092253
103,894,20240621072301,20240621085452
307,711,20241216203121,20241216204809
48,333,20241105043541,20241105050719
301,368,20240525134619,20240525174231
150,251,20240725064944,20240725103546
580,699,20241103184900,20241103202820
175,180,20240131160218,20240131213609
392,892,20240828160709,20240828222113
247,510,20241220121059,20241220173027
147,238,20240628021343,20240628080305
261,471,20240409034902,20240409095413
10,921,20241108114325,20241108155830
295,923,20240920034728,20240920084658
76,162,20240620131311,20240620162254
307,602,20240905032025,20240905071308
257,707,20240626100106,20240626174344
204,310,20240529093603,20240529172305
110,495,20240402025502,20240402062418
368,586,20240811053807,20240811082042
303,717,20240109122930,20240109200348
406,675,20240416142033,20240416142558
580,886,20240923080652,20240923151255
763,997,20240120010731,20240120063941
509,764,20241119103716,20241119131434
795,819,20240330085131,20240330142403
361,822,20240326011612,20240326070452
195,636,20240407080039,20240407141147
739,774,20241025012045,20241025072145
698,859,20240223025229,20240223083635
100,926,20240831162000,20240831221359
41,317,20241102062256,20241102102440
35,594,20240521164511,20240521232608
93,135,20241219062044,20241219090254
335,766,20240610084610,20240610102305
136,206,20241101104950,20241101154525
898,995,20240522020221,20240522065315
514,936,20240415200820,20240416034252
169,264,20241220233313,20241221070436
494,967,20241109050103,20241109074314
765,892,20240511130317,20240511202330
118,480,20240130055027,20240130070819
773,990,20240328145252,20240328224337
693,742,20240918215517,20240919013319
867,991,20241108111801,20241108162323
93,375,20241103014124,20241103051753
15,271,20240727091259,20240727102128
378,466,20240918071254,20240918140257
269,689,20240815002941,20240815035846
654,843,20241231040920,20241231073312
111,692,20240331192241,20240331234110
26,635,20241209093957,20241209144733
336,938,20240824222241,20240825002434
65,664,20240903182337,20240904015433
476,932,20240929063046,20240929091648
419,665,20240215072954,20240215084714
47,969,20240115105031,20240115133744
119,505,20240207175342,20240207200255
551,909,20240222162850,20240222200205
380,465,20240917092304,20240917160955
714,969,20240728185732,20240728224725
602,761,20241009042341,20241009054904
425,907,20240911081852,20240911091356
502,854,20240827021740,20240827060133
962,975,20240418152201,20240418154053
380,707,20240325090600,20240325130908
456,974,20240401164345,20240402003156
102,372,20240923070011,20240923102147
558,924,20240907101317,20240907133010
63,408,20240417032405,20240417050844
126,992,20241125081431,20241125154538
94,466,20240914092708,20240914112358
655,658,20240819214813,20240819220052
52,806,20240509123150,20240509144551
129,806,20240807061453,20240807080757
71,850,20241024034701,20241024085041
213,601,20240324204844,20240325041346
239,891,20240507142349,20240507212743
152,808,20241215173327,20241215225956
3,284,20241129085529,20241129101530
134,554,20240407081559,20240407153304
113,179,20240913173013,20240914012424
27,135,20240106183029,20240106214707
808,809,20240402094059,20240402150334
17,332,20240308160532,20240308183127
54,130,20241015011848,20241015050942
117,539,20241016140614,20241016144156
460,488,20241029033839,20241029065722
526,608,20240212082725,20240212123516
227,516,20240826211240,20240826213720
745,803,20241218221046,20241219060515
534,675,20240427032354,20240427073503
659,988,20240113022042,20240113025455
491,868,20240604232038,20240605031426
111,703,20240709093812,20240709160815
455,932,20240129125859,20240129134406
330,623,20240227143417,20240227151109
130,282,20240830110338,20240830165022
562,600,20241003134442,20241003164317
391,612,20240725010853,20240725035056
465,518,20240823025912,20240823065508
102,813,20240929130329,20240929140658
671,874,20240909185858,20240910015955
565,739,20241202025823,20241202045648
441,463,20241210213629,20241210234216
348,424,20241117080622,20241117121502
409,426,20241010082853,20241010092148
321,438,20240501085550,20240501150004
262,384,20240229064152,20240229125757
486,946,20240127014340,20240127023429
88,852,20240206045803,20240206085454
99,763,20241013220440,20241014012910
134,832,20240804014504,20240804021849
601,980,20240806022153,20240806072938
338,687,20240217111641,20240217150202
363,895,20240915092523,20240915161608
434,889,20241221161654,20241221225141
53,992,20240421165401,20240421222255
320,361,20240210053738,20240210105415
218,520,20240301021123,20240301081102
230,494,20241125011026,20241125021032
359,866,20240804004612,20240804040756
118,781,20240418042638,20240418094110
232,827,20240615153703,20240615231937
575,998,20241025005922,20241025082720
629,637,20240919031420,20240919090619
27,571,20240824121438,20240824181453
711,850,20240413204736,20240413210424
185,280,20240929213738,20240930043500
317,944,20240511232343,20240512023625
7,186,20241203194229,20241203210143
580,674,20240604153451,20240604161351
146,759,20240902213527,20240902215311
94,765,20240725002725,20240725022554
386,430,20240625041706,20240625072416
162,379,20240501004014,20240501071519
333,796,20241231143311,20241231194409
87,611,20241209012045,20241209015028
160,162,20241019235107,20241020052932
51,691,20240201162341,20240201185317
454,678,20240613160614,20240613203228
453,622,20240609202820,20240609225831
221,774,20240717232449,20240718002758
354,441,20240213013403,20240213040944
608,695,20240707234445,20240708043331
316,684,20240118151913,20240118172038
405,614,20240122063617,20240122064128
210,309,20240323005036,20240323075040
141,783,20240409053651,20240409081555
123,336,20240104000252,20240104043530
441,765,20240309053539,20240309064712
390,546,20240930064129,20240930084809
513,573,20241119152526,20241119213116
363,826,20240128234732,20240129032523
760,883,20240117101708,20240117141622
20,471,20241223175122,20241223183453
321,883,20240811142751,20240811182317
415,588,20241002130034,20241002185110
297,428,20240214172937,20240214211149
22,990,20240506030331,20240506043822
821,971,20240828012042,20240828053258
707,852,20241223045231,20241223081108
91,448,20241123230953,20241124000841
250,447,20240816164041,20240816202022
81,537,20240602164846,20240603004511
318,764,20240511202935,20240511223135
342,798,20240306070637,20240306074919
523,649,20240214064819,20240214113905
199,523,20241217194842,20241218025337
358,360,20241009113952,20241009190807
661,835,20240227083408,20240227104410
106,150,20240409094748,20240409113632
178,617,20240229085058,20240229154708
672,778,20240130062036,20240130075820
792,975,20240831205424,20240901012515
476,773,20240806222343,20240807051942
460,594,20240921123726,20240921174643
651,659,20240830125753,20240830155523
885,995,20240831140523,20240831165902
155,451,20240127122826,20240127164531
453,647,20240427142927,20240427214521
282,606,20240122193343,20240122224655
76,520,20240430131239,20240430172549
39,463,20240123021513,20240123053735
294,852,20240130191105,20240131010409
876,885,20240205013727,20240205071419
520,609,20240529073811,20240529115153
568,595,20241103121636,20241103190108
43,918,20240623154918,20240623231234
586,668,20240314023108,20240314052743
488,620,20240713170455,20240713182818
64,981,20240623231047,20240624000818
831,921,20241121045515,20241121080348
87,732,20240714224415,20240715043807
41,177,20240406050819,20240406113546
449,450,20240722124022,20240722172651
163,625,20240521074629,20240521111106
290,940,20240530105902,20240530144316
347,794,20240920154707,20240920211438
54,809,20240902001720,20240902061150
68,343,20240508005626,20240508014902
572,695,20240530030222,20240530053832
259,742,20241126171022,20241126230956
929,988,20240822013443,20240822093238
154,342,20240201153912,20240201205827
145,680,20241222004146,20241222035348
318,991,20240911185223,20240912011450
402,679,20240220015459,20240220072057
726,961,20240202213818,20240203002822
386,573,20240906214730,20240907050051
337,833,20240219150727,20240219211425
720,849,20241013215244,20241014040803
540,935,20240206070241,20240206125629
434,687,20240716112722,20240716144558
19,372,20240429225025,20240430002951
220,974,20240512171034,20240513000959
197,498,20240328233203,20240329004810
80,159,20240424205855,20240425044105
104,808,20240716040039,20240716110239
553,856,20241013203939,20241014012812
39,678,20240510185217,20240511025154
633,785,20240220212756,20240221025506
158,386,20240304001513,20240304015458
710,852,20241026110909,20241026165120
829,925,20240305065612,20240305133103
45,449,20240608132847,20240608164844
693,737,20240402055630,20240402100005
292,626,20241019044738,20241019113726
460,803,20240331210355,20240401015633
245,317,20241110005514,20241110080436
481,926,20241120074915,20241120093612
377,695,20240809124138,20240809164315
473,788,20240419101810,20240419172407
392,515,20240723201653,20240724000631
166,990,20241113055841,20241113074844
620,821,20240223175804,20240224015550
54,257,20240906001318,20240906043645
381,896,20240803084139,20240803093840
729,867,20240719083726,20240719162317
128,292,20240202134622,20240202204407
165,280,20240623115731,20240623163852
151,851,20240618213223,20240618222328
933,970,20240327053239,20240327125940
462,906,20240515182208,20240515183741
55,425,20240602231307,20240603034816
242,383,20240529231944,20240530000518
230,384,20240111224337,20240112013839
102,954,20241121214123,20241122041242
344,666,20241103081207,20241103093252
40,141,20240421095435,20240421172844
484,713,20241118183040,20241118194727
723,778,20240701042523,20240701083122
6,631,20241217191213,20241217195629
20,263,20240324180252,20240325013952
154,562,20241231033227,20241231101037
541,624,20240613090113,20240613100256
296,795,20240402065802,20240402094330
49,125,20240402142502,20240402181518
655,813,20240829210054,20240830011132
65,114,20241120222941,20241121030339
549,612,20240107091118,20240107145725
528,589,20240403230136,20240404053501
148,299,20240615164747,20240615164938
362,630,20240403101316,20240403152555
192,427,20240915002321,20240915062917
88,537,20240520010414,20240520014211
539,977,20240730071241,20240730115045
520,806,20240803050414,20240803051620
400,895,20240701135835,20240701142321
397,651,20240524232549,20240525014520
17,766,20240518162122,20240518233300
70,354,20240403152723,20240403220840
644,673,20240210061302,20240210131522
596,753,20241020204531,20241020234806
46,137,20240516193954,20240517003905
347,834,20240906151721,20240906165358
798,851,20240922214214,20240923015658
491,713,20240902081217,20240902095249
139,831,20240125120822,20240125184025
795,967,20240626175258,20240626181409
207,301,20240118001814,20240118073117
205,908,20240117063530,20240117092851
318,956,20240719034323,20240719072152
557,835,20240702202420,20240702224340
38,772,20240908053258,20240908071820
293,366,20241130194248,20241201025014
49,887,20240911155133,20240911185349
128,280,20241106102440,20241106134639
448,911,20240604082823,20240604151519
451,917,20240530034725,20240530065334
192,998,20240711165657,20240711231554
377,510,20241224231152,20241225062817
274,532,20241107031429,20241107040036
435,745,20240131153910,20240131193520
617,843,20240311015834,20240311065728
301,329,20240209201654,20240209210137
336,677,20240424193350,20240424222213
457,618,20241005170611,20241005205953
171,707,20240621093133,20240621124432
44,458,20241009062404,20241009142013
362,934,20240826184952,20240826224824
282,655,20241103090628,20241103093847
77,688,20240904140251,20240904174541
373,526,20241107024520,20241107093552
164,696,20240113021505,20240113033403
623,870,20240920081446,20240920152228
36,449,20240219003256,20240219011039
242,798,20240907132113,20240907164216
371,393,20240808070611,20240808072452
158,620,20240920171901,20240920212544
380,972,20240524112457,20240524152824
79,782,20240810212019,20240810223630
376,543,20240603135646,20240603164927
286,666,20240406223257,20240406233554
27,754,20240313060536,20240313103908
397,531,20241220184959,20241220235743
121,269,20241027231133,20241028013442
457,721,20240324075628,20240324133137
293,711,20241221221209,20241222024124
126,205,20240222170449,20240223005134
76,463,20240308011626,20240308074701
90,456,20241110183150,20241111004515
866,991,20240504024626,20240504085209
356,727,20240126051633,20240126101755
298,556,20241212034848,20241212063336
162,872,20241003103230,20241003170100
718,950,20240904154742,20240904172346
371,813,20240716135650,20240716160017
125,206,20241103143513,20241103155203
243,810,20240710203705,20240710205226
370,568,20240810060043,20240810092311
479,823,20240802054319,20240802065511
627,906,20240203113511,20240203121205
317,408,20241005101819,20241005165154
491,539,20240608125316,20240608195419
420,844,20240811062740,20240811070856
129,996,20240503025443,20240503084631
76,461,20240629215248,20240630040513
353,530,20240219200954,20240220034340
565,799,20240905111841,20240905164041
187,787,20240220024027,20240220063743
515,933,20241203041908,20241203045023
128,852,20240720050342,20240720062816
169,312,20240303213829,20240304003541
727,958,20240328133207,20240328164205
964,971,20240720122840,20240720150447
81,867,20240407074838,20240407093650
651,980,20240801221250,20240802004343
129,641,20240427143147,20240427200820
96,547,20240714041916,20240714101019
173,607,20241231162447,20241231214253
158,176,20240912195007,20240913013209
738,924,20240823001812,20240823032335
863,947,20240806211803,20240806214132
846,885,20240112002736,20240112011257
47,972,20240906024655,20240906094859
272,591,20240909205816,20240909225423
586,786,20240610185212,20240611003046
32,655,20240712100304,20240712154634
297,559,20240906070034,20240906094633
251,495,20241108121413,20241108193608
416,702,20240425121704,20240425162545
75,706,20240124062547,20240124075306
426,451,20240707013251,20240707054729
209,349,20240823142900,20240823154827
321,883,20241005233738,20241006023301
752,882,20240514030512,20240514064357
134,779,20240523214105,20240524022319
109,576,20240503222232,20240504003533
126,478,20240413210100,20240414010732
145,254,20240207142100,20240207144938
298,969,20240529043209,20240529122505
429,631,20240406100248,20240406175622
164,924,20241111220947,20241112010936
592,957,20241007012414,20241007041601
195,782,20240302211044,20240303014351
479,528,20240712164638,20240712193608
24,510,20240204231906,20240205025451
469,518,20240403114512,20240403134341
362,598,20240119213136,20240119220012
289,507,20240820011642,20240820085800
670,689,20240701181114,20240701204817
9,550,20241125001307,20241125011249
138,442,20241208170500,20241208193026
375,745,20241023153939,20241023192052
47,375,20240604134128,20240604141024
576,584,20240316141908,20240316173807
296,567,20240129132156,20240129165355
462,517,20241023204545,20241024014702
287,846,20240830010157,20240830071432
122,626,20240219231346,20240220000734
383,404,20241104165844,20241104200455
572,962,20240521234154,20240522063512
148,204,20240821232142,20240822040044
412,513,20240116151210,20240116153754
40,141,20241004030929,20241004061222
486,824,20240720163154,20240720204228
153,621,20241212203526,20241213011758
144,336,20241227165908,20241227223457
167,327,20240601143607,20240601201348
758,863,20240426050358,20240426102913
345,520,20241117161259,20241117205221
502,546,20241002055601,20241002110426
307,487,20241112191948,20241112192953
340,378,20240918161950,20240918172041
427,598,20240429114554,20240429190202
743,921,20241204163310,20241204224955
28,645,20240819193603,20240819235614
272,991,20240911143302,20240911214136
795,996,20240812154617,20240812210244
234,739,20240120223953,20240121035933
175,492,20240722141158,20240722195629
635,739,20241027195108,20241028033131
152,390,20241115022617,20241115083903
33,249,20240810084430,20240810150804
113,196,20240108083032,20240108123223
322,429,20240228192629,20240228231300
209,708,20240608085940,20240608133443
627,794,20241223115237,20241223161110
869,894,20241012183001,20241013010816
64,723,20240223150119,20240223194535
213,575,20240506054052,20240506114331
490,539,20240526081541,20240526110802
178,980,20240627122228,20240627171437
351,560,20240517141138,20240517202144
791,889,20241006233014,20241007054300
659,823,20240926060854,20240926083416
496,625,20240315160154,20240315181731
286,572,20240425221249,20240426001637
965,997,20240425135807,20240425210016
296,722,20240321115808,20240321181605
501,722,20240503030202,20240503072504
358,574,20241228144305,20241228215828
281,739,20240421182329,20240421193102
588,693,20240729225421,20240730022242
405,918,20241113194950,20241113225919
792,978,20241108113347,20241108125446
44,298,20240421165432,20240421232532
81,355,20241224202338,20241225002613
263,672,20241017054158,20241017100436
207,220,20241117130409,20241117175917
278,956,20240806062315,20240806124427
141,279,20240212100355,20240212154109
601,759,20240402221613,20240403002937
52,686,20241217125541,20241217174642
232,654,20240331101138,20240331104118
103,424,20240508063334,20240508130620
103,484,20240921131010,20240921201206
6,141,20240801173927,20240801190642
417,669,20241229030750,20241229072837
489,667,20240318110351,20240318175740
295,988,20240504172959,20240504200651
61,662,20241218143508,20241218213557
92,668,20240810231838,20240811012627
548,757,20241007195642,20241008034205
39,960,20241220155504,20241220173140
428,904,20241121070236,20241121083936
942,957,20240115024242,20240115102022
407,807,20240711091845,20240711110130
767,960,20241204182018,20241204205923
39,898,20240104142234,20240104170631
582,618,20240211160653,20240211191051
292,466,20240906012753,20240906062535
506,537,20241211083012,20241211094429
517,872,20240630181611,20240630204611
198,829,20240213175638,20240213205813
167,749,20240627052334,20240627111837
264,736,20240313073004,20240313073845
346,755,20241103022919,20241103051126
