nodeNaam1,nodeNaam2,begintijd,eindtijd
753,944,20240806192056,20240807000049
3545,4686,20240801205651,20240801231208
2477,2970,20240114020610,20240114052819
1134,2656,20240906120524,20240906154300
172,2082,20241015010700,20241015043858
198,2799,20240602222324,20240603011212
1123,1707,20241206220546,20241207033821
89,405,20240717084652,20240717134758
84,2760,20241107225950,20241108041506
567,2737,20240712234250,20240713055720
1463,4088,20241228141508,20241228171412
26,3529,20240930001533,20240930023142
1395,3384,20240229051741,20240229104809
1446,4397,20241202012344,20241202082408
1325,2693,20240105172341,20240105203327
2002,4170,20240531212812,20240601002351
766,1562,20240220050257,20240220065052
2590,4584,20240413045430,20240413093855
1261,2176,20240124163331,20240124214644
765,2170,20240722083037,20240722110028
2263,2421,20240616121246,20240616184231
363,1283,20240413232548,20240414071453
1535,2521,20240510212607,20240511040757
4093,4794,20240630210045,20240630224343
1575,3670,20241025053726,20241025062608
1332,1985,20241116174642,20241117001551
721,882,20240906162448,20240906210409
275,4178,20241202074206,20241202144547
1309,4843,20240327051908,20240327131103
296,4446,20240626190827,20240626213937
1757,4332,20241221133934,20241221164804
1410,3756,20240824040420,20240824042958
1114,1907,20240202150415,20240202210503
2739,3522,20241206200340,20241206211129
2600,3000,20240614194220,20240615013306
1941,3731,20241014113604,20241014132040
3080,3596,20240129075935,20240129082703
1130,3724,20241103082135,20241103122231
3833,4564,20241205142717,20241205205846
3423,3971,20240901175317,20240901205423
4005,4967,20240401064445,20240401080837
2383,3438,20240111103546,20240111135743
292,3904,20240515173315,20240515174344
741,1114,20240206222649,20240207035435
1121,2712,20240105015311,20240105082719
3030,4187,20241117083824,20241117163648
1792,3248,20241003162732,20241003211318
1382,2698,20241026040343,20241026044013
395,3757,20240904175829,20240904192025
2292,2894,20240911173016,20240912000657
1209,3033,20240525181305,20240525222202
2095,3566,20240808103016,20240808164235
1936,2339,20240427230229,20240428004703
1079,1462,20240303165130,20240303215318
1573,3649,20241119032331,20241119045742
609,1610,20240104022948,20240104041155
1721,4052,20240313102417,20240313113350
251,2467,20240427152413,20240427202407
77,2364,20240906121150,20240906122623
99,2240,20240517233138,20240518013101
2367,2458,20240416130019,20240416163604
1387,1516,20240713041648,20240713105351
1093,4952,20240713064522,20240713072518
1258,4043,20240707002525,20240707020238
1986,2262,20240317155225,20240317181642
3672,3832,20240306000008,20240306061409
173,2176,20241201080128,20241201125312
2158,2350,20240403014002,20240403091055
3142,4006,20241219071932,20241219144005
1194,4527,20241113183319,20241113195628
2757,3012,20240809203847,20240810020942
2518,4567,20240421224110,20240422034723
1334,4065,20240515161127,20240515212745
2987,3172,20240523014350,20240523070958
4034,4517,20240617094304,20240617164627
2051,4735,20240211072114,20240211093207
26,202,20240715161931,20240715233745
765,3594,20240121144942,20240121184106
1203,1801,20240510094031,20240510164044
898,4983,20240602024922,20240602075814
886,1745,20240715020040,20240715034203
2162,2266,20241120141142,20241120210910
2355,3168,20240813112308,20240813142006
3141,3271,20240917185613,20240918005952
2736,3293,20240928020145,20240928054912
93,1508,20240914232226,20240914233845
3494,4048,20240908071636,20240908083455
2292,2561,20240131210422,20240131231512
489,4766,20240607121848,20240607132053
1154,3772,20241011113338,20241011133755
2397,4275,20241120175157,20241120205459
3939,4908,20241025051259,20241025111234
2446,2534,20240130004120,20240130074155
2367,4561,20240924074830,20240924103223
1359,3570,20240504094141,20240504155145
2272,4762,20240904102804,20240904132339
1826,3605,20241228212224,20241228214520
3016,3861,20241206195314,20241207031733
2227,2879,20240828065028,20240828093303
675,2708,20240717222754,20240718024058
2224,2517,20240819142300,20240819153044
97,2794,20240308053307,20240308065055
1286,4886,20240507210044,20240507213827
3055,4462,20240914040841,20240914091641
3593,4896,20241230045653,20241230082313
700,4219,20240130005917,20240130042749
2585,2881,20240103031153,20240103104547
4277,4977,20240213210014,20240213235034
505,4879,20241124112319,20241124161036
3458,3615,20240823004400,20240823055309
963,3041,20240629153205,20240629180517
245,4542,20240124061159,20240124085800
3489,4133,20241230003405,20241230073631
360,4726,20240722221838,20240723042210
109,1271,20240526084826,20240526161642
4079,4213,20240225225306,20240226002158
2089,4696,20240107011149,20240107075323
1946,4936,20240430111615,20240430122858
2204,4095,20241216222854,20241217035842
3684,4129,20240424193154,20240424234237
1399,2630,20240304190420,20240304234041
522,3037,20240511013820,20240511022136
2591,3327,20240313024653,20240313102352
1918,2444,20241014054624,20241014101442
1145,4852,20240821121408,20240821150730
283,1112,20240415193400,20240415212749
280,779,20240606052842,20240606060103
1141,2364,20241119073040,20241119111754
1888,4050,20240523183028,20240524001217
3930,4914,20240925074418,20240925142835
1500,4683,20241231004035,20241231051812
2507,3199,20240831201209,20240901005646
2970,4168,20241109165328,20241109200105
3365,3748,20240112170746,20240112203122
143,2639,20240701141429,20240701173401
4715,4882,20240702024832,20240702060622
1337,1613,20241113055851,20241113111033
677,4366,20240724051650,20240724121840
877,2081,20240116202844,20240116233735
2298,4103,20241122182643,20241122204457
2933,3389,20241223011720,20241223025233
665,4756,20240929192225,20240930030021
4377,4795,20240316190402,20240316222206
424,4280,20240521204929,20240522014846
414,1617,20240621090628,20240621123757
1121,4463,20240920103911,20240920180814
13,2608,20240407115926,20240407195122
1113,3265,20240110041727,20240110053540
2258,2282,20240218215831,20240219042509
763,989,20240706194405,20240707021704
1872,4122,20240419082548,20240419140222
1262,3156,20241011120716,20241011161422
2043,2148,20241003233159,20241004065014
3369,4585,20241117030726,20241117094253
2528,4438,20240521034126,20240521040101
182,3628,20240126205925,20240126231116
1140,2478,20241105213212,20241105230833
1867,2657,20241008200947,20241008230351
193,2266,20240429003055,20240429065212
208,3044,20240713025314,20240713092816
431,908,20241116034207,20241116111523
1059,3535,20240113125228,20240113173149
270,1252,20240102033710,20240102044002
420,842,20240409164341,20240409173251
1181,2964,20240717003751,20240717051510
361,3367,20240423085947,20240423142708
3,3217,20240222231231,20240223050427
1324,2567,20240118053850,20240118111924
256,1370,20240218054343,20240218064207
4113,4440,20240506064828,20240506095258
1340,3234,20240203003951,20240203050822
1145,4230,20241028181631,20241029003651
1114,4011,20240116144142,20240116155233
978,3087,20240220044748,20240220081254
1042,4621,20241025010220,20241025050337
4028,4756,20241211012608,20241211050844
38,2059,20240118160813,20240118174847
899,3695,20240725230821,20240726070205
114,1731,20241103195522,20241103210004
91,407,20240719054146,20240719114817
2225,4778,20241119163155,20241119194358
1201,2804,20241223145118,20241223171447
71,319,20241016163020,20241016231345
1731,2986,20240916180017,20240916190232
4176,4539,20240906201223,20240907031926
1737,2272,20241017043839,20241017073221
3149,4037,20241120081222,20241120104821
2450,4622,20240620212448,20240621020157
3719,4842,20240829030004,20240829042542
3167,4752,20240902175135,20240902183109
683,3320,20240910050836,20240910121407
651,3364,20240926144843,20240926205345
2115,3189,20240528080817,20240528114354
1510,1776,20240618024929,20240618064530
660,1829,20240718044203,20240718093932
1112,4888,20240619220929,20240620024525
3131,3766,20240729214347,20240730040559
1225,2399,20240523210343,20240524014831
2482,4148,20241123161438,20241123190940
707,3228,20240616021252,20240616035323
1827,3491,20240513082318,20240513122426
2428,2652,20240925202922,20240926010858
2403,2704,20240308042455,20240308070929
250,2836,20240413035712,20240413110709
921,3384,20240726231253,20240727010129
985,1633,20241206082651,20241206105242
937,1457,20240916234505,20240917061811
2524,3829,20240310044419,20240310104339
1945,4241,20240113131038,20240113210427
1289,1559,20240623222812,20240623225613
2671,2721,20240426012001,20240426035313
70,1385,20240707043535,20240707071808
766,1420,20240407021813,20240407042126
49,1277,20241113141651,20241113210130
2720,4331,20240818033000,20240818091533
241,1305,20241006041344,20241006110237
3904,4994,20241122045031,20241122045952
1228,2137,20240529111043,20240529184045
792,3574,20240920121642,20240920190212
2005,3108,20240909043523,20240909085128
1587,3408,20240429033953,20240429092219
2966,4273,20240221092854,20240221142344
1200,2666,20240824100006,20240824125252
59,4207,20240321150606,20240321212727
782,1226,20240110231542,20240111001646
1380,1860,20241015065604,20241015112039
3258,4955,20240718022027,20240718052612
3020,4667,20241111080213,20241111114404
1287,2640,20240130233943,20240131062454
720,3902,20241224162336,20241224205218
139,4516,20240105085248,20240105102512
922,4101,20241202003556,20241202010648
2623,4616,20240323082308,20240323135419
175,2015,20240122042108,20240122074825
1007,2555,20240526055326,20240526102710
178,1352,20241017061051,20241017065657
2470,4633,20240313052956,20240313125015
449,3829,20240718071458,20240718085842
9,2260,20240209004112,20240209005256
3762,3784,20240916234900,20240917010241
109,2873,20240220190340,20240220201118
372,4793,20240731055515,20240731090107
1780,4783,20240122221456,20240123040203
11,3524,20241201063842,20241201111852
1614,2232,20240716054424,20240716113209
743,1211,20240404154253,20240404190808
1567,4844,20241030065809,20241030143008
738,2232,20240922182106,20240923001632
964,4203,20241120233338,20241121063341
1170,3962,20240630154402,20240630181321
1426,4964,20240316055928,20240316080621
678,3811,20240513171041,20240513210749
575,1553,20240616171539,20240616190450
934,948,20240521004222,20240521060644
3120,4981,20241106172938,20241106204123
2491,2955,20241217205536,20241218022110
618,3756,20240801151651,20240801155045
4477,4542,20240512232714,20240513023502
3219,4046,20240401150146,20240401172542
1015,3548,20240312101732,20240312134216
912,1825,20241215231523,20241216030938
236,2179,20240908115915,20240908133434
1720,3694,20240331061147,20240331112611
441,1781,20241006131635,20241006154334
3015,3789,20241214110749,20241214134116
795,1032,20240826203629,20240827035612
3511,4553,20240109000707,20240109064819
2040,3889,20240705114928,20240705165922
231,2748,20240410143745,20240410160358
1795,2613,20240202054327,20240202100429
193,1060,20240710143549,20240710184942
1415,3974,20240208040325,20240208113620
3751,4215,20240806095339,20240806155224
1263,4031,20240728163735,20240728234341
3719,4166,20240301002325,20240301072322
2788,3180,20240104124853,20240104131550
646,1676,20241015093542,20241015111009
1712,3057,20241204011926,20241204035510
1890,4204,20240617213941,20240618013044
1283,2609,20240329062427,20240329120247
3081,4018,20240213185424,20240213235544
1205,1724,20241029101647,20241029121524
2689,4820,20240317155200,20240317155556
579,1210,20240512160054,20240512190544
2856,4665,20240313061507,20240313074123
1748,4855,20241202174656,20241202233027
866,1918,20240511095716,20240511152435
288,651,20240518161738,20240518223918
765,4460,20241010003126,20241010033528
345,3966,20241031013916,20241031064954
1025,3952,20240304155818,20240304203647
407,830,20241011162544,20241011213121
915,4744,20240804165551,20240804231600
3639,4136,20240104050119,20240104094440
4577,4917,20240509113400,20240509120131
342,404,20240326170039,20240326214940
822,4483,20240209090137,20240209154904
1054,1813,20241212181112,20241212182922
1897,3272,20240109120919,20240109171737
239,3239,20240315055530,20240315080019
2261,4041,20240806185037,20240806223023
587,1382,20240605022842,20240605074724
15,3691,20240221091051,20240221162358
495,4116,20241225080133,20241225121921
2041,4945,20240926182703,20240926210439
2394,3520,20240823043352,20240823080107
19,4973,20240905005758,20240905061506
393,926,20240301171701,20240301191603
650,4732,20241023070439,20241023091722
3627,4761,20241011005911,20241011083342
509,4135,20240415020958,20240415043722
18,3304,20240103023642,20240103070725
665,4712,20241207215321,20241208032430
2069,4803,20240307060629,20240307080516
1305,2707,20240124081522,20240124095303
1724,3979,20240916050917,20240916122236
446,2530,20241127100802,20241127152426
4015,4644,20240724161934,20240725000752
279,2689,20240505104339,20240505174432
383,873,20240425110241,20240425133529
30,1796,20240208045759,20240208055559
550,3518,20240707234048,20240707235658
862,2828,20240223075808,20240223141346
469,602,20240703032338,20240703061550
2010,2635,20240317165650,20240317201121
1374,2405,20241016021854,20241016043418
3033,3497,20240916233056,20240917012650
2850,3924,20240524161310,20240524210457
2170,4974,20240207054938,20240207065908
1469,4504,20240529020612,20240529092012
1504,2541,20240428134641,20240428185735
669,2203,20241030090037,20241030134328
2738,3266,20240214105235,20240214153034
2413,3321,20240505043418,20240505103243
2772,4367,20240408182311,20240409010411
1827,3606,20241114233733,20241115051617
4518,4653,20240404001927,20240404061444
125,687,20240614094632,20240614105228
1463,3848,20241228064627,20241228121902
1165,2442,20240311032831,20240311065600
1062,4222,20241126104151,20241126112618
541,2626,20241120052338,20241120130610
161,3680,20240216172443,20240216211505
4355,4645,20241115222416,20241115233431
1188,1694,20241027161947,20241027231600
967,3986,20240213095823,20240213104528
2287,3104,20241225171004,20241225212442
1716,2594,20240113164406,20240113173456
2578,3988,20240123001811,20240123031929
2910,3672,20241013050016,20241013052111
844,2256,20240405031912,20240405104954
184,1197,20241024143833,20241024184123
3206,3707,20240910232349,20240911050333
1024,4676,20240917141717,20240917185741
1041,2247,20241025064045,20241025091140
66,2298,20241221062137,20241221073949
1845,4361,20240219214954,20240220000917
214,1386,20240117002112,20240117055248
2180,2710,20240201161100,20240201163313
2409,4162,20240219014259,20240219085227
3835,4904,20240823040853,20240823102727
3329,3882,20240601041207,20240601065452
1142,3367,20240406182850,20240407010419
1716,1874,20240217155156,20240217174327
1293,2923,20240610090835,20240610164005
697,1486,20241208004338,20241208021915
2250,3813,20240202034955,20240202114949
112,2545,20241002143103,20241002173337
828,3021,20240617134036,20240617194650
1055,4957,20240630211449,20240701013057
564,1243,20240606042149,20240606053022
3447,4820,20240326134527,20240326213707
2285,4714,20241117154317,20241117193229
715,3775,20241206193539,20241206222511
2066,3244,20240731154045,20240731194817
1529,4126,20240122205751,20240123011655
2712,4802,20241009145505,20241009212241
488,1225,20240712150852,20240712181440
154,3871,20240413055009,20240413125951
2254,3149,20240725180520,20240726001606
1655,3785,20240201051257,20240201080738
496,1723,20240315194125,20240316000814
1559,3423,20240920205944,20240920220200
2277,3990,20241110030322,20241110074028
858,3345,20240627010504,20240627032358
847,1850,20241103195543,20241104034724
993,1195,20241012201715,20241013011352
1477,3766,20240229005748,20240229040931
3427,4624,20240625125821,20240625150059
2432,4079,20240503050621,20240503130126
857,1563,20240705011615,20240705083307
2409,4604,20240927145002,20240927223318
669,3483,20240910171544,20240910193317
2773,3779,20241013093622,20241013130250
191,4972,20241225183837,20241225193842
2708,3837,20241010040148,20241010101910
2266,3012,20240210144630,20240210181125
3514,3722,20240216150623,20240216210910
1244,2138,20240805045431,20240805063546
1892,2253,20240223094844,20240223161136
1386,4483,20240124050041,20240124104034
3586,4315,20240714060550,20240714095740
1025,1262,20240406142819,20240406203719
1885,2669,20241128032929,20241128060156
1228,1472,20240216075227,20240216095507
1278,4564,20240611172215,20240611221532
4042,4800,20240913041614,20240913084903
1345,1791,20240507073102,20240507124215
4598,4822,20240530163241,20240530170155
1991,4726,20241203093057,20241203163609
2307,4897,20240710224444,20240711020035
3058,4480,20240828162652,20240828210439
2005,4968,20240427090301,20240427112608
1247,1956,20241013030331,20241013074600
358,816,20240819093955,20240819120048
115,2314,20240521211425,20240521215539
3598,3718,20240817203323,20240817204658
890,4009,20240129210901,20240130001934
2320,4117,20240815064051,20240815090452
2619,4640,20240122000034,20240122032516
2047,3156,20240219004427,20240219025552
114,3533,20240620132619,20240620205259
3415,4552,20240304010747,20240304090225
1868,3545,20240621222916,20240622010507
154,3128,20240714005619,20240714083623
2665,4670,20240618171058,20240618192842
2990,3389,20241106081538,20241106093158
549,2692,20241202084426,20241202130942
1200,2364,20240727202642,20240728020141
2715,3121,20241005151226,20241005184816
2302,2665,20240612230335,20240613013816
1760,4895,20241218085149,20241218133117
4625,4795,20240701041722,20240701103312
1780,4909,20240102135937,20240102204203
38,3616,20241204181026,20241204181148
2304,3255,20240608004820,20240608043711
486,2964,20240921170121,20240921183149
1093,3364,20241012055214,20241012064850
1120,2460,20240707095646,20240707105834
178,1602,20240508072426,20240508085319
32,3235,20240414000219,20240414063056
213,4616,20240125181242,20240125235210
650,3692,20241013194551,20241013195425
3264,3542,20240806114756,20240806135348
2432,2604,20240717013514,20240717070854
190,875,20241201233159,20241202010111
716,1003,20240412234326,20240413062426
234,4832,20240203111608,20240203140846
2565,4376,20240210031821,20240210065821
1590,4011,20240722031123,20240722051020
1901,4926,20240924130406,20240924182449
16,3734,20241121221556,20241122005630
1597,4239,20240504012042,20240504050421
1511,1944,20240703134254,20240703180052
387,1754,20240606131333,20240606135237
1807,4791,20240228023601,20240228071227
4039,4143,20240512152748,20240512164337
2597,3837,20240614211809,20240615051254
3862,4460,20240515004534,20240515064644
1482,3325,20240413065738,20240413091502
3585,4882,20240920230540,20240921033802
4029,4851,20241012014816,20241012045316
1127,2756,20240428013143,20240428024400
821,3772,20240205020642,20240205090512
976,4946,20240610082554,20240610131402
2186,4959,20241202025849,20241202092054
2728,4660,20240804053228,20240804070652
1785,3097,20241223075533,20241223150143
2542,4792,20240424032344,20240424092119
348,2565,20240506123215,20240506185344
1730,3808,20240521190136,20240522021128
2217,4612,20240824023553,20240824030652
2258,4958,20240902111837,20240902142320
542,978,20241002220200,20241003002223
85,923,20240131124410,20240131124853
4377,4526,20241225055408,20241225100834
1374,3080,20240809183825,20240810005228
142,2877,20241211225231,20241212043043
2519,3684,20240207172539,20240207191605
1577,4043,20240817210455,20240817221507
3081,3133,20240614071617,20240614123851
3064,4171,20240128152904,20240128212447
1641,4342,20241024145650,20241024191546
35,1563,20240813020759,20240813043515
1813,4057,20241001040010,20241001050035
1519,2698,20241117012118,20241117035505
375,4060,20240711111656,20240711142927
783,2414,20240807132953,20240807191338
3436,4051,20240711074003,20240711103013
470,492,20240229123150,20240229172357
3322,3977,20240407024106,20240407092125
782,3402,20241104005657,20241104011414
1960,3714,20241022121914,20241022130933
4285,4783,20240519174332,20240519180915
2209,3901,20240725105501,20240725160210
1152,2773,20240520185141,20240520222311
859,3446,20240312205336,20240313014950
1363,2438,20240120021341,20240120095320
1219,4264,20240803112028,20240803183535
1088,3703,20240620134111,20240620193057
310,2376,20240526183645,20240526212731
380,4088,20240725203710,20240726012527
276,3650,20240408235814,20240409023806
669,4690,20240907155708,20240907194027
192,3949,20240929131535,20240929150048
143,1234,20240705030229,20240705092345
2972,4366,20240711232303,20240712044443
1567,2103,20241207103740,20241207115642
87,2933,20240119004001,20240119005735
319,4868,20241103071533,20241103131958
1784,2186,20240531063110,20240531093540
3509,4895,20241016011038,20241016011241
2764,4006,20240418073313,20240418144252
2160,2827,20241004121345,20241004182734
1424,1531,20240323024404,20240323044050
70,3583,20240610184913,20240611014853
2052,4854,20240315182010,20240316012511
2439,3633,20240221235430,20240222051454
3498,4747,20240924013330,20240924073604
1290,1793,20241227041333,20241227051111
1064,2704,20240810224945,20240811051422
2956,4740,20240810175522,20240811015115
647,3248,20241015230958,20241016062821
289,3700,20241231182254,20241231230136
2937,4291,20241112075026,20241112101743
924,4452,20240805092401,20240805140401
1135,3541,20240413134427,20240413191509
118,4831,20240407075947,20240407084647
1504,3040,20241211043407,20241211072254
1138,3963,20240425181117,20240425220432
1672,1754,20240114002541,20240114072113
1616,2479,20240511201233,20240512010737
35,2338,20240815230739,20240816050755
1569,2255,20240117060724,20240117104456
2432,4674,20240405210957,20240406030022
3367,3569,20240612042705,20240612105546
2427,4039,20241130071132,20241130131945
320,2726,20240430053959,20240430115534
798,3874,20241104052441,20241104104217
3270,4679,20240215181236,20240215201625
380,3578,20240819131733,20240819163529
418,3939,20240702005821,20240702020655
156,1826,20241016172537,20241016220114
240,1267,20240912215429,20240913035244
3922,4166,20240725055628,20240725085217
1308,4041,20240926121615,20240926133006
2187,2545,20240113030814,20240113104756
3412,4621,20240511020702,20240511035241
601,3040,20240712111804,20240712120253
1022,3811,20241202085856,20241202100556
4173,4539,20240219131706,20240219143611
636,2031,20240216134026,20240216174347
1191,1897,20240525192353,20240526015933
576,1673,20240218193318,20240219030620
311,4461,20240109060254,20240109062852
860,4916,20240509180020,20240509233320
35,2450,20240721163936,20240721222915
2071,3882,20240829030836,20240829062316
251,1785,20240320001820,20240320023808
3382,3636,20240112072023,20240112104213
3677,3758,20240319062455,20240319100034
923,2185,20240419213043,20240419220434
1435,1501,20240530151704,20240530204757
2854,3477,20241108232639,20241109010334
40,2226,20240716231250,20240717065031
2331,3215,20240201012514,20240201082605
460,4567,20240227163617,20240227212439
1219,4181,20241106085151,20241106105137
4111,4613,20240728090840,20240728160655
1584,2394,20240703134738,20240703180459
851,1028,20240129140300,20240129184317
574,1675,20240803115106,20240803181048
700,2813,20240929235740,20240930042138
1974,2566,20240113224332,20240114042347
1357,3923,20241230152908,20241230214423
148,2120,20240713065907,20240713132625
3320,4412,20240208021450,20240208071502
438,1217,20241024180743,20241024204215
581,1025,20241022204255,20241023020924
1137,2706,20240116171537,20240116210317
4554,4806,20240907105709,20240907184214
1457,1946,20240125195949,20240126032321
2094,2257,20240521210423,20240522030616
3438,4575,20240905211805,20240906041703
1766,3457,20240202005041,20240202034044
3355,4545,20241126144955,20241126191722
51,2262,20241015071705,20241015151425
641,799,20240521030948,20240521041648
3432,3434,20240814171235,20240814201814
1632,2570,20240824203847,20240824215358
704,4386,20240208072945,20240208151317
885,1108,20240421181820,20240422015334
2053,3220,20240912033558,20240912082230
388,4553,20240623190939,20240624000449
4403,4913,20240830090940,20240830093757
439,4092,20241104094417,20241104135854
1924,4035,20240109120412,20240109172043
1947,4601,20240828062950,20240828080145
1455,1477,20240723110520,20240723122546
53,991,20240223150437,20240223160947
1231,2871,20240317020751,20240317043552
2497,4310,20241206060036,20241206070817
893,3750,20240807213646,20240807234638
1026,1335,20240508142515,20240508183043
742,3598,20240624230315,20240625043154
761,4219,20240517201500,20240517203918
2509,3276,20240212104825,20240212161353
3727,4077,20240328105911,20240328121125
198,1778,20240602105105,20240602105900
960,3929,20241118123635,20241118151622
4284,4737,20240625062413,20240625064549
1667,3707,20241119201119,20241120010125
2165,2277,20240525014232,20240525060220
3332,3819,20240617114841,20240617175928
972,1760,20241017153751,20241017181305
986,1709,20240918215549,20240918225139
1412,4996,20240827163635,20240827220755
1526,1718,20240309223113,20240310051134
1864,4794,20240426100127,20240426165124
4033,4373,20240114233639,20240115070731
337,405,20240516205108,20240516210837
3506,3585,20240214162824,20240214194630
3077,3314,20240322143058,20240322180200
2675,4363,20240616032059,20240616080432
505,4311,20241104021109,20241104024638
290,4742,20240902002540,20240902081231
4902,4968,20240710004745,20240710075224
1682,2157,20240726110523,20240726171508
389,1521,20240417150329,20240417182117
88,2954,20240710033240,20240710052854
1047,3350,20240903030958,20240903064727
481,1627,20240519045056,20240519083858
1246,2922,20241018031829,20241018084329
1211,3627,20240220085935,20240220164734
1671,3909,20240110102442,20240110154230
771,2208,20240430170527,20240430183345
4227,4397,20240407095502,20240407125947
1731,4435,20240206062230,20240206123716
60,3512,20240422033436,20240422090242
327,3178,20240830102806,20240830112819
1538,1673,20240104060644,20240104103756
1404,3788,20241206054036,20241206091458
1128,4880,20240227010619,20240227054316
2853,3742,20240122050823,20240122075054
1906,2933,20241105052000,20241105121838
1201,4338,20240224133633,20240224210828
2477,4441,20240524013404,20240524085619
506,4193,20240224043638,20240224110901
2678,3763,20240606014503,20240606072638
4539,4770,20240525123453,20240525171551
1576,4794,20240822020533,20240822062650
1269,2837,20240209181613,20240210011128
239,4390,20240820055514,20240820094607
2436,3584,20240203090839,20240203132311
1392,4476,20240927144200,20240927194231
2644,3026,20241217071132,20241217080230
4376,4625,20240522161609,20240522221401
1887,2681,20240820054128,20240820131154
2297,2838,20240319195827,20240319223037
1379,2837,20240321124218,20240321201430
2995,4300,20240306172610,20240306182710
2401,3365,20241203152247,20241203163141
632,656,20240123123859,20240123191352
2842,3019,20240818232502,20240819055730
3788,4657,20241016094107,20241016161155
1514,2304,20240307094952,20240307164027
2019,2261,20240210120736,20240210142253
1196,2508,20240303165019,20240303203720
1346,4164,20240826174756,20240827002944
4412,4939,20241015205148,20241015224846
2602,3080,20240214155819,20240214213519
2861,3379,20240505090830,20240505154057
2271,2928,20240925141949,20240925211314
58,3338,20240328182931,20240328214117
3130,3310,20240217132319,20240217190338
1583,4038,20240811154627,20240811222546
2137,3083,20240125233521,20240126035742
2776,3238,20240630125141,20240630125450
3680,3962,20240818192224,20240818214825
790,4767,20240307191341,20240307191604
409,1559,20240220110200,20240220142353
3118,4197,20240526033932,20240526052643
255,3964,20240309150006,20240309154427
3376,4632,20241006024919,20241006073326
226,3904,20240806145643,20240806153324
1234,3568,20240611032553,20240611094901
899,3792,20241225160230,20241225202221
1780,4535,20240222205633,20240222225455
1681,3860,20240822163301,20240822210202
788,1751,20241204183407,20241204184814
1308,3952,20240128120611,20240128181039
724,2897,20240325011058,20240325090934
1195,1785,20240616164832,20240616220927
328,758,20240729224744,20240730031548
1561,3444,20240405084846,20240405132140
1465,3073,20240706022717,20240706092753
1317,2446,20240119100327,20240119145913
394,3277,20240115140024,20240115153852
833,908,20241221233408,20241222005801
635,2459,20240605232118,20240606051349
2221,2331,20240908011009,20240908052011
3347,4266,20240727183350,20240727200036
2097,4467,20240821021851,20240821043124
1087,1613,20240902192545,20240902201118
2134,3665,20241120205035,20241121014608
2470,4135,20240701183232,20240702010714
924,2158,20240525133019,20240525144931
108,1709,20240207100832,20240207125251
3064,3807,20240429232509,20240430053620
4238,4283,20240110133222,20240110204715
699,3108,20241231155022,20241231200834
2494,4009,20240405082232,20240405130429
1957,3234,20241031112205,20241031151455
2332,3999,20240213185912,20240213234049
1715,2332,20240419015753,20240419073512
2894,4339,20240528135027,20240528215016
2410,3798,20240301000110,20240301031549
2018,3008,20241113070635,20241113134514
2589,3476,20240922150947,20240922214306
2573,3018,20240531190231,20240531190627
2792,4809,20241019204630,20241019222428
1553,1652,20240720013059,20240720064854
