nodeNaam1,nodeNaam2,begintijd,eindtijd
13005,18544,20240212202722,20240213011352
15174,19477,20240105085611,20240105145906
3679,8499,20240126025321,20240126043308
16385,18637,20241003075547,20241003153221
200,13692,20241215220023,20241216050555
5578,12655,20240707100835,20240707173701
1193,11627,20240107111339,20240107180628
13827,16565,20240801035037,20240801060259
11263,12384,20240910003730,20240910061325
9478,10672,20240622102157,20240622115400
4266,18597,20240524185623,20240524232701
3880,19372,20241014141757,20241014152058
3328,9788,20240415040906,20240415101740
6857,14211,20240330232406,20240331051007
1869,18543,20240903101806,20240903150732
2136,14448,20240622083328,20240622104316
10552,12523,20241023201504,20241024021327
14025,18829,20241025180454,20241026015300
11796,19650,20240715134923,20240715184646
5304,13114,20240606031134,20240606095546
895,5926,20240712113538,20240712172232
224,19301,20240116081833,20240116132625
7042,12840,20241130224129,20241201060820
4219,6032,20240707053113,20240707100133
2403,16666,20240123015809,20240123090413
2396,10020,20240808073110,20240808094110
8483,13911,20240604022806,20240604025202
6228,12622,20240624162740,20240624223735
1391,19184,20240428050051,20240428123526
12830,19782,20241018132836,20241018210844
2688,9910,20241212223444,20241213000123
443,1208,20240421031525,20240421102652
1611,19951,20240422015440,20240422091113
2478,9504,20240815004819,20240815023656
341,18055,20240807000842,20240807043917
1814,6775,20240419001025,20240419033023
2210,16529,20240628191037,20240628212115
12696,16378,20240315233338,20240316002946
11872,19634,20240706112211,20240706114222
8414,17319,20240305024004,20240305040847
4956,8474,20240101194402,20240101204908
9133,13783,20240410004650,20240410012131
4115,9480,20241128232544,20241129063221
6791,17845,20241202031051,20241202102822
540,16356,20240706165820,20240706214725
18584,18902,20240707150222,20240707164402
292,8031,20240508061127,20240508091503
1202,8344,20240616205304,20240617041010
865,16792,20240709232913,20240710062709
783,11456,20240305150112,20240305181055
6908,19089,20241231114247,20241231114949
4751,9057,20241025210425,20241025215149
5631,12221,20240502084651,20240502105055
1415,10154,20240403001418,20240403002223
2902,13302,20241116054725,20241116111222
1965,13533,20240814232608,20240815003644
1095,9627,20240731084206,20240731141301
1904,16557,20240720224518,20240721043136
14129,14541,20240723072153,20240723115940
7894,10054,20240331212544,20240401025718
594,13199,20240503181421,20240504005032
2432,6264,20240819123646,20240819170229
4414,6977,20240407045533,20240407064944
1777,15490,20240503095643,20240503113333
10992,18968,20240428160259,20240428181856
8386,17856,20241129202112,20241129214352
203,4610,20240625192537,20240626015151
10304,16799,20240304044558,20240304104612
5665,8529,20240209101727,20240209160205
3648,18853,20241226123034,20241226200019
1976,16066,20240609044145,20240609075745
6954,11793,20241110084703,20241110095411
5727,7566,20241209162538,20241209213911
2492,14640,20240420211930,20240421002542
4250,10687,20241201112057,20241201182041
2570,17440,20240219214028,20240220003448
8718,10555,20240905002112,20240905012342
1109,10203,20240302043954,20240302115840
4424,9819,20240628023700,20240628103619
184,8589,20240824024230,20240824094257
1860,9648,20240331110158,20240331140412
6895,16473,20240318024412,20240318030442
5364,18370,20241221080315,20241221101416
11802,17028,20240710065923,20240710122645
11744,15241,20240926151159,20240926194006
14444,15804,20240510043149,20240510095317
11158,19359,20241206074010,20241206152603
5612,19770,20240319160830,20240319221927
1684,13136,20241102140704,20241102193738
10525,16519,20240424060055,20240424083653
10309,13369,20240819191333,20240819213949
6271,15465,20241102133117,20241102133423
2719,12665,20240229193848,20240301015922
6470,7992,20240619120147,20240619144302
414,17079,20240324215247,20240325035403
8283,14169,20241009023604,20241009025830
11624,13899,20241108124841,20241108185642
3052,10309,20240810021413,20240810055932
3134,7581,20240717032204,20240717103806
4440,10193,20240924070334,20240924142538
7796,16135,20241118181743,20241118232433
9067,18511,20241006052209,20241006091102
1368,7027,20241114144020,20241114194057
11873,14937,20240110165702,20240110223225
4846,17089,20240621014806,20240621032428
5832,7793,20240813142547,20240813175405
5940,11058,20240220081102,20240220124659
10901,17671,20240825022751,20240825050123
3361,7028,20240108171236,20240108232648
14692,15518,20241118182458,20241118235351
7811,9107,20240626142050,20240626151028
2731,7918,20241023054632,20241023080445
8203,19346,20240317122933,20240317144252
2318,10280,20240803021340,20240803043559
5202,5549,20240701131546,20240701175059
290,10785,20240116130324,20240116163711
8853,10147,20240705143145,20240705191332
4384,16993,20241226115911,20241226170854
8538,12034,20241027193647,20241028025516
12187,12660,20240830202317,20240830230542
5570,18397,20240404124528,20240404163522
5860,18709,20241030204139,20241031020243
192,17095,20240423111449,20240423155256
28,1371,20240305001408,20240305021743
11931,18926,20240909013329,20240909043408
12615,19371,20240722062559,20240722091211
4233,5744,20241010061831,20241010120108
17546,19190,20240522092846,20240522144936
6166,17404,20240710171840,20240710215552
9428,14619,20240220010304,20240220064038
16479,19514,20241102200649,20241102233133
7827,14411,20240414223748,20240414230209
10797,19297,20240706182643,20240706220009
9299,9838,20240406211859,20240407014725
5723,9721,20240830233923,20240831060718
1312,18052,20240608231303,20240608233216
2441,4901,20240727192029,20240728030436
5073,10734,20240706102103,20240706163123
13086,17259,20240304044120,20240304081402
4046,4248,20241213051221,20241213095823
3310,14170,20240711205303,20240712014750
18422,18804,20241226033006,20241226063035
343,19118,20240409232303,20240409233647
2420,6863,20241212112228,20241212132007
5280,17399,20240312125404,20240312143134
866,5880,20240104003635,20240104082530
141,15193,20240920200209,20240920233448
7497,17271,20240226102939,20240226171020
9116,10972,20240411095955,20240411160815
14332,18291,20241130091951,20241130122540
9933,9965,20240714164749,20240714202359
11795,15619,20240817184906,20240818012414
121,16283,20240129213924,20240130042616
339,10550,20240308191811,20240308220525
3498,15396,20240624173246,20240624194011
11283,15043,20240512025908,20240512070336
6552,12866,20240331130302,20240331192029
10184,11628,20240827104010,20240827125247
1018,13276,20240524162116,20240524193713
4052,9930,20240911183222,20240911222022
1471,16475,20241231224622,20241231225815
6699,8132,20241005104747,20241005155736
888,5848,20241218151544,20241218170713
6264,18004,20240411011614,20240411074953
730,18326,20240729203703,20240729234607
10986,11007,20240917011927,20240917081401
10061,19186,20241015214708,20241016002356
2041,19658,20241219013613,20241219050405
1550,9450,20240428185200,20240428201155
3344,9145,20241130101333,20241130163114
3293,19950,20240402205530,20240403000734
13453,13927,20240602053407,20240602114409
3926,7800,20240921111558,20240921133607
13272,15014,20240516164219,20240516204022
7803,12078,20240213001430,20240213003400
3833,8625,20240621010517,20240621015819
1368,4535,20240211103233,20240211130745
3123,4056,20240530022337,20240530084237
6367,13401,20240519005904,20240519083746
872,6718,20240813082933,20240813094752
12039,18517,20240421124649,20240421182416
7628,9269,20241111000737,20241111001230
2128,9900,20241205235921,20241206014433
10852,17581,20240301220834,20240302002805
11164,19420,20241031155810,20241031225903
5155,7901,20240809084614,20240809134508
7452,10021,20240511023810,20240511100058
6590,16698,20240715104040,20240715120153
8429,12003,20241005231719,20241006030734
3531,7019,20240118070449,20240118135920
1530,6925,20240114051624,20240114084126
1118,14820,20240708115217,20240708154733
8219,14862,20240730014609,20240730092243
11371,14101,20241129030610,20241129091320
9975,17849,20240808225058,20240809042803
12563,17361,20240926192226,20240926194108
5646,19784,20240910085936,20240910120749
5250,12292,20240316125223,20240316175042
11253,19867,20240123154632,20240123185338
4071,4538,20241027124049,20241027193709
13439,15102,20240828003051,20240828071759
5890,15874,20240622020738,20240622083708
2533,5798,20240803183051,20240803183507
4559,8221,20240127101704,20240127133335
17379,18608,20241213123036,20241213195546
1093,2675,20240814114135,20240814123810
2339,10292,20241204213359,20241205015415
1978,6836,20240526135209,20240526144337
6114,10055,20240202221624,20240203013852
13808,17739,20241026205754,20241026234920
3067,9491,20240502022941,20240502041919
17394,19125,20240703173354,20240704010931
15248,19207,20240423074830,20240423124810
7430,15264,20240509203514,20240510043219
10389,18533,20240908104101,20240908165157
5146,13726,20240722112056,20240722113334
14418,16549,20240707160616,20240707193801
13319,15335,20240310211951,20240311010129
13882,15249,20241017065559,20241017105718
3938,8837,20240524160818,20240524222058
3282,6336,20241213053022,20241213090505
7725,14958,20241125124411,20241125184142
186,6836,20241101100733,20241101150330
3680,12591,20240106101412,20240106105212
1995,5869,20240828212100,20240829001624
1016,8680,20240729044641,20240729105043
12537,17343,20240802025202,20240802055911
12369,18085,20240710155230,20240710222102
7534,11695,20240819152423,20240819154315
10419,13033,20240619145027,20240619180816
351,11133,20241208132949,20241208145629
3492,6305,20241112021126,20241112034233
909,13273,20241203123112,20241203170904
2444,4701,20241015042303,20241015082833
6400,6817,20240603085432,20240603095342
1976,11352,20240326125544,20240326131757
1122,13615,20240815184631,20240816002424
14791,15291,20240301235833,20240302012546
1132,10232,20240830211732,20240830235350
5995,10597,20240124085422,20240124163528
535,10751,20240330115138,20240330142658
5913,7636,20240106134308,20240106211730
11609,19949,20240506105036,20240506122605
8219,9955,20240515175254,20240515205830
508,16771,20240501160806,20240501210926
688,12010,20241103224027,20241104045608
7954,9047,20241113132548,20241113204125
2541,19016,20240207131602,20240207185258
3853,13277,20240114060418,20240114122746
3658,4673,20240508095713,20240508102820
11225,16119,20240119141929,20240119183736
1156,1499,20241108131630,20241108182143
7860,12882,20240727204440,20240728023318
1070,4799,20241204134350,20241204141621
4405,11383,20240823212949,20240823214225
10223,19462,20241112184714,20241112211848
9078,18116,20241024080225,20241024120205
10930,15004,20241002135949,20241002210512
4262,11617,20240522141640,20240522200909
1600,8787,20241107092557,20241107093408
5346,6516,20240714042530,20240714105559
3987,6336,20240531195819,20240601034205
4488,16684,20240516191450,20240516191757
841,8957,20241104071743,20241104111858
12710,15696,20240921075126,20240921111327
424,7892,20240527235004,20240528014256
13710,14855,20241202213720,20241203041103
513,11772,20241125214554,20241126013149
6961,18370,20240528213108,20240529043725
15164,16840,20240521005816,20240521053043
13600,14595,20241022063930,20241022102146
5593,15561,20240817234133,20240818001014
4291,15158,20240925033752,20240925090945
14747,15982,20241209204301,20241209221407
12337,14721,20240310232043,20240311003715
15373,18095,20240219182559,20240219211015
10532,12763,20240804193907,20240804212647
1855,5246,20240316030513,20240316042209
8153,8302,20240523120613,20240523123214
6419,17435,20240514135804,20240514200349
9872,11237,20240513210508,20240514010116
5702,13828,20241116135546,20241116172252
2826,4804,20240428202138,20240429041041
3248,16572,20240711144903,20240711183529
5706,17197,20240321220151,20240322033903
3101,14925,20240623050322,20240623125334
3173,10419,20240723174301,20240724011231
11479,17359,20240420020852,20240420095026
14045,18217,20240509113858,20240509160531
7571,14880,20240521212712,20240522013233
3967,15697,20240801200251,20240801213543
1655,9753,20240919091551,20240919104638
5228,13520,20240130104731,20240130165007
1223,8618,20240407055703,20240407065204
9175,17434,20241214030906,20241214064725
1485,18626,20240410173457,20240410223700
6030,10296,20240326103853,20240326135834
3332,13889,20240201030348,20240201101803
9286,11033,20241217123450,20241217134806
5177,7442,20241024064847,20241024101333
2291,13833,20241216121558,20241216173257
4158,17348,20240802011714,20240802034641
5308,17259,20240624191907,20240625021222
3053,11975,20240729042239,20240729073233
15158,15225,20240824154055,20240824203649
5836,19650,20240808152836,20240808191215
2048,10397,20240921013751,20240921064609
1709,19192,20241014010825,20241014023244
7895,17055,20240927121330,20240927124633
6706,14771,20240923184414,20240924014119
2497,15828,20241129224131,20241130031709
8333,16170,20240111132339,20240111174912
4125,5126,20240918143317,20240918175405
91,7873,20240702053042,20240702124614
3609,12102,20240917110426,20240917184121
11890,17657,20240425100243,20240425145051
11320,15151,20240915060433,20240915115022
761,11621,20240927003012,20240927022018
1458,5825,20240328215532,20240329043850
6439,8220,20240510143120,20240510183634
469,18299,20240925163143,20240925235351
135,1379,20240425144213,20240425223233
2202,11234,20241223225954,20241224044735
5755,8927,20240429085237,20240429121337
10380,18482,20241112102208,20241112151733
2394,6435,20240831014139,20240831061625
1043,19965,20240611212645,20240612013528
6530,18251,20240831220037,20240901001135
11447,18333,20240709005427,20240709084113
14527,16715,20240117023420,20240117031730
6416,18057,20241104164851,20241105000115
4185,12021,20240222210329,20240222212610
18204,19948,20241119183226,20241119230711
3105,19647,20240517174914,20240518011619
15862,18587,20240804144224,20240804192516
61,6621,20240619091419,20240619094220
1132,13263,20240809223728,20240810023341
10094,11951,20240509195243,20240510015241
16516,19718,20240811183226,20240811221133
5863,5995,20240801215137,20240802045000
7963,15084,20240913010949,20240913030658
15160,19435,20240925161518,20240925213919
13369,13711,20240614025145,20240614042548
3139,14571,20240331175249,20240331231003
3461,10520,20240802030531,20240802105857
6614,12283,20240925164128,20240925200844
7664,18240,20241111184957,20241111213229
1318,19233,20240924163336,20240924193733
6159,16203,20240410110436,20240410142941
11810,15602,20240305210701,20240306014751
3109,9915,20240505115610,20240505130756
1815,16859,20241011055616,20241011122811
7730,16351,20240906010057,20240906074939
11746,19041,20240816115520,20240816164602
4427,14796,20240420182819,20240420222512
9635,14751,20240506154022,20240506222017
11046,11658,20240322093420,20240322100229
496,16860,20240301025919,20240301062323
6059,18474,20241106015102,20241106060159
3149,17170,20241221211941,20241222041942
5685,11417,20240822201004,20240822232553
13300,17768,20240417151448,20240417221907
6695,9421,20241204112125,20241204122022
6198,18328,20240721173526,20240721221820
1255,7151,20240630115056,20240630144417
16693,19810,20240629055017,20240629104622
2950,3237,20240423105654,20240423115514
1965,18225,20240604125759,20240604205353
1730,13700,20240517125138,20240517191529
4242,13989,20240512000802,20240512003139
10497,10756,20240111220734,20240112044704
242,4144,20240909041636,20240909063614
8931,11291,20240718025244,20240718084625
16025,17706,20241220171029,20241221004237
4788,18258,20240424083525,20240424130541
6414,16855,20240506032642,20240506071927
4110,18399,20240509200751,20240510030014
3103,11303,20240911121444,20240911181022
9246,14300,20241218051952,20241218123948
3269,17627,20241026190235,20241026224647
14416,16369,20240711233013,20240712004720
797,13180,20240924112640,20240924154146
9838,11515,20241003154623,20241003213954
10443,19186,20240615234442,20240616065724
5492,13478,20240320074712,20240320110306
3310,13896,20240117180416,20240118005002
2558,19065,20240904193907,20240905013744
1709,16103,20241212085225,20241212130523
5823,15857,20240604035227,20240604094551
9924,12335,20240409003740,20240409045518
6824,18822,20240513070046,20240513082334
4233,12747,20240709211406,20240710011926
14886,18993,20240702095624,20240702151456
8581,10688,20240923210307,20240923230538
365,11582,20240601101038,20240601153803
8457,13222,20240120084143,20240120162314
616,9790,20240811234656,20240812045236
9675,15955,20241120154009,20241120224854
10507,18107,20240702173405,20240702184954
1610,8579,20241201215002,20241202042943
5622,14627,20241221064256,20241221133127
1095,11681,20241206190418,20241206210424
308,9174,20240411232138,20240412011847
11036,16504,20241212153713,20241212171144
1960,13719,20241213034209,20241213080234
9920,14222,20240811133526,20240811152156
7538,9957,20240709110502,20240709111455
11305,12638,20240308085332,20240308135708
833,16627,20240430082204,20240430120613
10752,11027,20240621161757,20240621183823
7272,18401,20240207130257,20240207195154
15304,18171,20240414000951,20240414013440
3390,19009,20240710233945,20240711072026
6347,13884,20240318061514,20240318084545
8794,13784,20240423083418,20240423120922
2297,16973,20241103093632,20241103111338
17081,18043,20241210033305,20241210094500
10228,10484,20241115203730,20241116001731
6395,15181,20241113054108,20241113080310
8101,11953,20241217093204,20241217164404
1461,10015,20240423143508,20240423211305
12302,15828,20240330101139,20240330101908
8725,12442,20240222233054,20240223035900
439,18647,20241208051909,20241208080733
12733,19259,20240715092401,20240715162645
379,8257,20240409103904,20240409133449
102,13910,20240718155544,20240718164227
6119,10621,20241209230024,20241209230845
3138,17630,20240627045911,20240627113209
579,19705,20241113053122,20241113124305
4272,9684,20240915235111,20240916024810
17044,18368,20240407150044,20240407162707
6092,10781,20240530002458,20240530052341
640,12166,20240724235931,20240725063347
11450,11977,20240203163345,20240203183500
6312,10220,20241014075632,20241014100602
4059,6656,20241210215708,20241211000327
8438,16733,20240206012353,20240206063805
17656,18032,20240906143038,20240906213041
15034,15263,20240718075338,20240718135338
3940,8242,20240521224907,20240522040541
10504,10694,20240406063418,20240406115139
5398,10975,20240514032604,20240514063111
1810,15282,20240514015314,20240514043928
5820,12453,20241201223032,20241202001525
6620,13536,20240407045140,20240407075408
2367,12327,20240711170810,20240711205003
10055,19491,20240824065407,20240824070733
12275,15311,20241025221920,20241026054145
1122,16681,20240801040146,20240801050846
8600,15629,20240605160312,20240605224258
2940,6974,20241130122803,20241130172429
14521,18020,20240825183041,20240825200231
4624,17059,20240314013000,20240314042241
10715,19831,20240818212046,20240819011605
15135,17208,20240410081402,20240410125750
1089,11794,20241223000904,20241223072341
1408,18830,20240418174138,20240418232315
1707,12935,20240107200403,20240107202117
502,693,20241124225029,20241125041952
13522,15449,20240713111905,20240713174622
11982,13748,20240404214638,20240405034718
5898,12200,20240812032701,20240812073147
509,11505,20240329031457,20240329084328
6064,17547,20241220164747,20241220175736
9351,19641,20240321082130,20240321095903
15353,15823,20240324071925,20240324082530
11002,15281,20240311164302,20240312000708
4990,19278,20240829220743,20240830044003
3165,8924,20240314161003,20240314214937
3543,5013,20240505120657,20240505153100
7474,9763,20240427151158,20240427162304
901,19777,20240726184813,20240727005302
974,1107,20240827054626,20240827065513
12198,17734,20240317153813,20240317215639
8524,11362,20240120172745,20240120193906
4131,15354,20240409192307,20240409222622
6298,7841,20240801074308,20240801123150
6194,7018,20240807162613,20240807214433
7807,8886,20241004001329,20241004014303
18717,19224,20240715124601,20240715163657
2178,19962,20241215192417,20241215225540
412,2288,20241126022436,20241126091253
394,13702,20240116015223,20240116072525
625,18505,20240603164041,20240603170606
1592,11505,20241005013221,20241005041621
11796,13221,20240629004642,20240629020544
12657,14206,20241012073733,20241012121011
6970,16548,20240602214755,20240603023658
593,10146,20240917133621,20240917201915
4155,10713,20240115161125,20240115223857
5106,8555,20241103160016,20241103183846
6096,11938,20240728192250,20240729013929
1244,15179,20241214001207,20241214005329
8561,14892,20241012065404,20241012132840
1353,17032,20240428031519,20240428071038
551,9183,20240711221246,20240712015505
2503,5685,20240819090850,20240819094617
11846,17905,20241023170557,20241024001401
8265,14310,20240607172126,20240608003622
6374,7610,20240515123705,20240515125740
819,16348,20241106164751,20241106215414
8420,14868,20241101013637,20241101070532
3884,19984,20240601231430,20240602013856
3923,8441,20240512230535,20240512235259
7177,17749,20240419124444,20240419135540
5066,7781,20241119010740,20241119065156
3916,16008,20241122064553,20241122120021
18310,18669,20240922181635,20240922182047
1414,4469,20240906064635,20240906134020
3818,4296,20240906181942,20240906213519
10605,12028,20241018235414,20241019062026
6470,15087,20240923221842,20240923225444
11881,18516,20240220090151,20240220093950
12649,17030,20240729100349,20240729142443
980,5230,20240816090904,20240816093116
7328,11098,20240918090313,20240918111917
15810,19411,20240803180517,20240803190138
16508,19782,20240827080132,20240827153003
14101,14479,20241224184707,20241224195940
7534,10761,20241019004500,20241019032223
1358,5872,20240819084512,20240819161647
650,10433,20240112034013,20240112080711
15799,15827,20241205061006,20241205101830
4425,13576,20240824100824,20240824103045
6071,10391,20240930182644,20241001021507
4459,8142,20240712124817,20240712155232
2189,9312,20241115181018,20241115185405
141,18688,20240409145724,20240409154555
6587,8735,20241015002827,20241015015505
7988,18256,20240712111834,20240712115816
4113,9825,20241218003859,20241218051248
5116,6869,20240306074639,20240306131323
3347,5913,20241028232100,20241029031303
3902,5452,20240315233022,20240316044827
16446,17980,20241103190002,20241103221500
850,4494,20240111030851,20240111032557
11805,19682,20241207164626,20241207220641
1088,1478,20240527215743,20240528023132
8330,16550,20240628142250,20240628190250
4753,13178,20240407045413,20240407062151
1190,6362,20240107185325,20240108004202
294,15575,20240414002801,20240414074730
17730,18169,20240304193222,20240305030537
10817,18170,20240129225140,20240129230702
17647,19650,20240826131214,20240826190712
4548,17748,20240818163847,20240818185936
281,16455,20240127024645,20240127050638
7917,11389,20240224184008,20240224232827
4381,7694,20241015071022,20241015093559
6487,16662,20240508075908,20240508092750
13597,14450,20240318215813,20240319003102
5190,15646,20240318011722,20240318013741
13321,13674,20241011231203,20241012041329
10648,17274,20240627150023,20240627194656
8637,9677,20240813040526,20240813090027
3061,13149,20240125113447,20240125191335
9485,19184,20240718003445,20240718052143
1639,3271,20240309163937,20240309202416
6107,19024,20240921011537,20240921065312
6841,13160,20241124151609,20241124164941
3848,16213,20240818040531,20240818115222
1657,16260,20240629173522,20240630003323
13226,14861,20240506205535,20240507032038
2871,10967,20240212125243,20240212165123
5319,11812,20241113060132,20241113134840
16260,18827,20240913213321,20240914004352
5577,11311,20240816033931,20240816084833
8155,10421,20240623095433,20240623114534
9526,9758,20241029194242,20241029232312
2678,4007,20240714212440,20240714221625
9374,14614,20240830172620,20240830202257
2490,18448,20240302014523,20240302065008
11667,15285,20240622115423,20240622131640
6977,8150,20240222024741,20240222032624
17529,19714,20240410090541,20240410113555
5673,6129,20240314045124,20240314112949
7786,10512,20240421072232,20240421141937
8712,17699,20240320190649,20240320202445
7752,11034,20240720004042,20240720083634
1849,2075,20240507155203,20240507183514
3265,19637,20240630230441,20240701062531
1535,18411,20240209095406,20240209160722
5899,13355,20240309094053,20240309095444
9794,12087,20240223161820,20240223203751
5289,9186,20241125121902,20241125175211
12300,18636,20240801182354,20240801212815
1440,11349,20240920150939,20240920224354
8652,19625,20240614081858,20240614083254
1751,18854,20240810153338,20240810165321
977,1886,20240821181924,20240821215148
16130,17533,20241224210739,20241225005612
3853,16540,20240709230348,20240710020814
5870,9272,20240921162504,20240921190258
387,16115,20240305200126,20240305213158
10279,12193,20241019020520,20241019042828
2404,6379,20240608160231,20240608162612
15239,17815,20240921101743,20240921171106
4372,18441,20241121235413,20241122035424
3462,4865,20240915230000,20240915235430
9033,10107,20241229163638,20241229215205
14429,15383,20241010015659,20241010022534
10471,10576,20241115072328,20241115072538
10220,13156,20240126032827,20240126103526
4977,16732,20241106071111,20241106125857
1766,7006,20240112131529,20240112170811
1075,12837,20240630030958,20240630072711
5773,8086,20241115155059,20241115222438
6441,14004,20240123032603,20240123085923
10980,11911,20240811003210,20240811024302
681,13674,20240826002019,20240826002201
8721,19213,20241110042604,20241110051537
10085,11263,20241115053236,20241115105806
620,4106,20240517080459,20240517105644
3394,10421,20240122080115,20240122084337
11887,12808,20240616193657,20240616194722
6981,18524,20240618014755,20240618040805
17529,18788,20240222085614,20240222101106
3425,11133,20241116200852,20241116235851
3505,12465,20241202180901,20241203003658
8994,11640,20240318160459,20240318174757
2201,12898,20240411071245,20240411100059
3893,14376,20240224074759,20240224092345
10571,15649,20240904042256,20240904092847
10795,18577,20240605022424,20240605041602
6101,16286,20240528200615,20240529021307
371,13425,20240120134507,20240120195507
8342,15453,20240822010106,20240822060049
9784,16262,20240620221813,20240620230221
428,4966,20240912202541,20240912203034
1770,15208,20240810220614,20240810233257
3118,8766,20240223012856,20240223035529
7470,11129,20240114172438,20240114175144
466,7448,20240915134115,20240915191834
14441,17487,20240418014738,20240418034434
3102,11686,20240908083720,20240908135041
1101,5010,20241023071313,20241023101211
13958,15857,20240324222531,20240325010653
7870,11545,20240529211004,20240530041602
4420,12384,20240428083833,20240428140903
4149,11648,20241018222532,20241019015119
13461,19098,20240210061046,20240210113713
13860,15560,20241115061621,20241115102316
6616,18472,20240825124427,20240825153353
11911,17521,20240823214327,20240824013328
2439,13352,20241220120452,20241220181555
6726,7440,20241125083418,20241125141543
7372,9168,20240512112022,20240512184228
15681,17327,20241026143011,20241026203739
10898,12171,20241004125552,20241004152131
11244,17151,20240527070342,20240527124714
2673,9587,20240215060410,20240215085413
9437,13404,20241125000429,20241125073820
10122,13220,20241225025726,20241225092402
5956,13507,20240811210504,20240811220526
9465,15490,20240713232702,20240714034224
17304,18448,20240121112549,20240121182536
16655,16832,20240907051653,20240907071635
14453,15479,20240713024442,20240713033401
2767,17266,20241219104601,20241219112141
9925,19906,20240916194130,20240916232145
2456,16707,20240206085553,20240206162218
2969,10530,20240822191623,20240822194615
9094,11197,20240623220519,20240624020527
8862,10345,20240126081139,20240126115027
7531,16983,20240913163515,20240914003433
3052,11595,20240620083419,20240620142525
8142,8171,20240213210703,20240213220523
221,14463,20240915082923,20240915094244
425,6836,20241108020142,20241108084241
8629,10018,20240106125649,20240106203707
2293,13380,20240802170933,20240802190028
4745,7125,20241220044024,20241220115448
1005,6037,20240203143333,20240203173832
6602,15908,20240527071634,20240527134732
3652,18352,20240401085830,20240401160200
8033,11826,20240113003932,20240113023242
14863,16743,20240706163831,20240706214215
10709,15581,20240825210320,20240826010545
5605,15429,20240913041737,20240913042943
1671,17319,20240408145823,20240408162249
8443,17821,20241012070532,20241012091400
3451,18528,20240313035545,20240313115039
2841,10881,20240710052942,20240710131204
177,17590,20240210095617,20240210162949
8590,15733,20240217161551,20240217180938
5533,14054,20240224144000,20240224184939
250,7307,20240128044834,20240128050502
6558,8984,20240412093844,20240412165011
11117,17638,20240213145720,20240213181703
29,16924,20240322160138,20240322203727
17855,18015,20240723033710,20240723045013
1152,5567,20241217112711,20241217163804
